Date,region,Case,Count
2020-04-10,Tabuk,Recoveries,4
2020-04-11,Al Bahah,Recoveries,4
2020-04-11,Al Jouf,Recoveries,0
2020-04-11,Asir,Recoveries,24
2020-04-11,Eastern Region,Recoveries,106
2020-04-11,Hail,Recoveries,0
2020-04-11,Jazan,Recoveries,13
2020-04-11,Mecca,Recoveries,275
2020-04-11,Medina,Recoveries,4
2020-04-11,Najran,Recoveries,16
2020-04-11,Northern Borders,Recoveries,2
2020-04-11,Qassim,Recoveries,3
2020-04-11,Riyadh,Recoveries,310
2020-04-11,Tabuk,Recoveries,4
2020-04-12,Al Bahah,Recoveries,4
2020-04-12,Al Jouf,Recoveries,0
2020-04-12,Asir,Recoveries,24
2020-04-12,Eastern Region,Recoveries,126
2020-04-12,Hail,Recoveries,0
2020-04-12,Jazan,Recoveries,13
2020-04-12,Mecca,Recoveries,284
2020-04-12,Medina,Recoveries,4
2020-04-12,Najran,Recoveries,16
2020-04-12,Northern Borders,Recoveries,2
2020-04-12,Qassim,Recoveries,4
2020-04-12,Riyadh,Recoveries,323
2020-04-12,Tabuk,Recoveries,5
2020-04-13,Al Bahah,Recoveries,4
2020-04-13,Al Jouf,Recoveries,0
2020-04-13,Asir,Recoveries,24
2020-04-13,Eastern Region,Recoveries,132
2020-04-13,Hail,Recoveries,0
2020-04-13,Jazan,Recoveries,13
2020-04-13,Mecca,Recoveries,293
2020-04-13,Medina,Recoveries,11
2020-04-13,Najran,Recoveries,16
2020-04-13,Northern Borders,Recoveries,2
2020-04-13,Qassim,Recoveries,5
2020-04-13,Riyadh,Recoveries,383
2020-04-13,Tabuk,Recoveries,6
2020-04-14,Al Bahah,Recoveries,4
2020-04-14,Al Jouf,Recoveries,0
2020-04-14,Asir,Recoveries,24
2020-04-14,Eastern Region,Recoveries,133
2020-04-14,Hail,Recoveries,0
2020-04-14,Jazan,Recoveries,13
2020-04-14,Mecca,Recoveries,314
2020-04-14,Medina,Recoveries,11
2020-04-14,Najran,Recoveries,17
2020-04-14,Northern Borders,Recoveries,2
2020-04-14,Qassim,Recoveries,5
2020-04-14,Riyadh,Recoveries,402
2020-04-14,Tabuk,Recoveries,6
2020-04-15,Al Bahah,Recoveries,14
2020-04-15,Al Jouf,Recoveries,0
2020-04-15,Asir,Recoveries,24
2020-04-15,Eastern Region,Recoveries,154
2020-04-15,Hail,Recoveries,0
2020-04-15,Jazan,Recoveries,13
2020-04-15,Mecca,Recoveries,338
2020-04-15,Medina,Recoveries,11
2020-04-15,Najran,Recoveries,20
2020-04-15,Northern Borders,Recoveries,2
2020-04-15,Qassim,Recoveries,5
2020-04-15,Riyadh,Recoveries,403
2020-04-15,Tabuk,Recoveries,6
2020-04-16,Al Bahah,Recoveries,14
2020-04-16,Al Jouf,Recoveries,0
2020-04-16,Asir,Recoveries,24
2020-04-16,Eastern Region,Recoveries,172
2020-04-16,Hail,Recoveries,0
2020-04-16,Jazan,Recoveries,13
2020-04-16,Mecca,Recoveries,351
2020-04-16,Medina,Recoveries,11
2020-04-16,Najran,Recoveries,20
2020-04-16,Northern Borders,Recoveries,2
2020-04-16,Qassim,Recoveries,5
2020-04-16,Riyadh,Recoveries,431
2020-04-16,Tabuk,Recoveries,6
2020-04-17,Al Bahah,Recoveries,14
2020-04-17,Al Jouf,Recoveries,0
2020-04-17,Asir,Recoveries,48
2020-04-17,Eastern Region,Recoveries,186
2020-04-17,Hail,Recoveries,0
2020-04-17,Jazan,Recoveries,13
2020-04-17,Mecca,Recoveries,577
2020-04-17,Medina,Recoveries,15
2020-04-17,Najran,Recoveries,25
2020-04-17,Northern Borders,Recoveries,2
2020-04-17,Qassim,Recoveries,5
2020-04-17,Riyadh,Recoveries,438
2020-04-17,Tabuk,Recoveries,6
2020-04-18,Al Bahah,Recoveries,14
2020-04-18,Al Jouf,Recoveries,0
2020-04-18,Asir,Recoveries,50
2020-04-18,Eastern Region,Recoveries,221
2020-04-18,Hail,Recoveries,0
2020-04-18,Jazan,Recoveries,13
2020-04-18,Mecca,Recoveries,583
2020-04-18,Medina,Recoveries,15
2020-04-18,Najran,Recoveries,25
2020-04-18,Northern Borders,Recoveries,2
2020-04-18,Qassim,Recoveries,5
2020-04-18,Riyadh,Recoveries,462
2020-04-18,Tabuk,Recoveries,8
2020-04-19,Al Bahah,Recoveries,14
2020-04-19,Al Jouf,Recoveries,0
2020-04-19,Asir,Recoveries,51
2020-04-19,Eastern Region,Recoveries,227
2020-04-19,Hail,Recoveries,0
2020-04-19,Jazan,Recoveries,13
2020-04-19,Mecca,Recoveries,592
2020-04-19,Medina,Recoveries,29
2020-04-19,Najran,Recoveries,27
2020-04-19,Northern Borders,Recoveries,2
2020-04-19,Qassim,Recoveries,5
2020-04-19,Riyadh,Recoveries,521
2020-04-19,Tabuk,Recoveries,9
2020-04-20,Al Bahah,Recoveries,14
2020-04-20,Al Jouf,Recoveries,0
2020-04-20,Asir,Recoveries,51
2020-04-20,Eastern Region,Recoveries,281
2020-04-20,Hail,Recoveries,0
2020-04-20,Jazan,Recoveries,24
2020-04-20,Mecca,Recoveries,601
2020-04-20,Medina,Recoveries,32
2020-04-20,Najran,Recoveries,27
2020-04-20,Northern Borders,Recoveries,2
2020-04-20,Qassim,Recoveries,9
2020-04-20,Riyadh,Recoveries,590
2020-04-20,Tabuk,Recoveries,9
2020-04-21,Al Bahah,Recoveries,15
2020-04-21,Al Jouf,Recoveries,0
2020-04-21,Asir,Recoveries,68
2020-04-21,Eastern Region,Recoveries,343
2020-04-21,Hail,Recoveries,0
2020-04-21,Jazan,Recoveries,24
2020-04-21,Mecca,Recoveries,651
2020-04-21,Medina,Recoveries,38
2020-04-21,Najran,Recoveries,27
2020-04-21,Northern Borders,Recoveries,3
2020-04-21,Qassim,Recoveries,14
2020-04-21,Riyadh,Recoveries,620
2020-04-21,Tabuk,Recoveries,9
2020-04-22,Al Bahah,Recoveries,15
2020-04-22,Al Jouf,Recoveries,0
2020-04-22,Asir,Recoveries,72
2020-04-22,Eastern Region,Recoveries,398
2020-04-22,Hail,Recoveries,0
2020-04-22,Jazan,Recoveries,24
2020-04-22,Mecca,Recoveries,651
2020-04-22,Medina,Recoveries,38
2020-04-22,Najran,Recoveries,29
2020-04-22,Northern Borders,Recoveries,3
2020-04-22,Qassim,Recoveries,15
2020-04-22,Riyadh,Recoveries,671
2020-04-22,Tabuk,Recoveries,9
2020-04-23,Al Bahah,Recoveries,15
2020-04-23,Al Jouf,Recoveries,0
2020-04-23,Asir,Recoveries,74
2020-04-23,Eastern Region,Recoveries,408
2020-04-23,Hail,Recoveries,0
2020-04-23,Jazan,Recoveries,24
2020-04-23,Mecca,Recoveries,718
2020-04-23,Medina,Recoveries,44
2020-04-23,Najran,Recoveries,29
2020-04-23,Northern Borders,Recoveries,3
2020-04-23,Qassim,Recoveries,15
2020-04-23,Riyadh,Recoveries,710
2020-04-23,Tabuk,Recoveries,9
2020-04-24,Al Bahah,Recoveries,19
2020-04-24,Al Jouf,Recoveries,1
2020-04-24,Asir,Recoveries,75
2020-04-24,Eastern Region,Recoveries,454
2020-04-24,Hail,Recoveries,2
2020-04-24,Jazan,Recoveries,28
2020-04-24,Mecca,Recoveries,743
2020-04-24,Medina,Recoveries,84
2020-04-24,Najran,Recoveries,31
2020-04-24,Northern Borders,Recoveries,6
2020-04-24,Qassim,Recoveries,15
2020-04-24,Riyadh,Recoveries,725
2020-04-24,Tabuk,Recoveries,32
2020-04-25,Al Bahah,Recoveries,19
2020-04-25,Al Jouf,Recoveries,1
2020-04-25,Asir,Recoveries,75
2020-04-25,Eastern Region,Recoveries,461
2020-04-25,Hail,Recoveries,2
2020-04-25,Jazan,Recoveries,28
2020-04-25,Mecca,Recoveries,819
2020-04-25,Medina,Recoveries,84
2020-04-25,Najran,Recoveries,31
2020-04-25,Northern Borders,Recoveries,6
2020-04-25,Qassim,Recoveries,24
2020-04-25,Riyadh,Recoveries,775
2020-04-25,Tabuk,Recoveries,32
2020-04-26,Al Bahah,Recoveries,19
2020-04-26,Al Jouf,Recoveries,1
2020-04-26,Asir,Recoveries,82
2020-04-26,Eastern Region,Recoveries,515
2020-04-26,Hail,Recoveries,2
2020-04-26,Jazan,Recoveries,28
2020-04-26,Mecca,Recoveries,873
2020-04-26,Medina,Recoveries,134
2020-04-26,Najran,Recoveries,31
2020-04-26,Northern Borders,Recoveries,6
2020-04-26,Qassim,Recoveries,26
2020-04-26,Riyadh,Recoveries,782
2020-04-26,Tabuk,Recoveries,32
2020-04-27,Al Bahah,Recoveries,22
2020-04-27,Al Jouf,Recoveries,1
2020-04-27,Asir,Recoveries,83
2020-04-27,Eastern Region,Recoveries,564
2020-04-27,Hail,Recoveries,2
2020-04-27,Jazan,Recoveries,28
2020-04-27,Mecca,Recoveries,927
2020-04-27,Medina,Recoveries,199
2020-04-27,Najran,Recoveries,31
2020-04-27,Northern Borders,Recoveries,6
2020-04-27,Qassim,Recoveries,26
2020-04-27,Riyadh,Recoveries,860
2020-04-27,Tabuk,Recoveries,35
2020-04-28,Al Bahah,Recoveries,34
2020-04-28,Al Jouf,Recoveries,2
2020-04-28,Asir,Recoveries,83
2020-04-28,Eastern Region,Recoveries,577
2020-04-28,Hail,Recoveries,2
2020-04-28,Jazan,Recoveries,28
2020-04-28,Mecca,Recoveries,1050
2020-04-28,Medina,Recoveries,218
2020-04-28,Najran,Recoveries,31
2020-04-28,Northern Borders,Recoveries,7
2020-04-28,Qassim,Recoveries,26
2020-04-28,Riyadh,Recoveries,860
2020-04-28,Tabuk,Recoveries,35
2020-04-29,Al Bahah,Recoveries,34
2020-04-29,Al Jouf,Recoveries,4
2020-04-29,Asir,Recoveries,84
2020-04-29,Eastern Region,Recoveries,583
2020-04-29,Hail,Recoveries,2
2020-04-29,Jazan,Recoveries,29
2020-04-29,Mecca,Recoveries,1162
2020-04-29,Medina,Recoveries,260
2020-04-29,Najran,Recoveries,31
2020-04-29,Northern Borders,Recoveries,7
2020-04-29,Qassim,Recoveries,29
2020-04-29,Riyadh,Recoveries,893
2020-04-29,Tabuk,Recoveries,45
2020-04-30,Al Bahah,Recoveries,34
2020-04-30,Al Jouf,Recoveries,4
2020-04-30,Asir,Recoveries,87
2020-04-30,Eastern Region,Recoveries,607
2020-04-30,Hail,Recoveries,2
2020-04-30,Jazan,Recoveries,29
2020-04-30,Mecca,Recoveries,1184
2020-04-30,Medina,Recoveries,313
2020-04-30,Najran,Recoveries,31
2020-04-30,Northern Borders,Recoveries,7
2020-04-30,Qassim,Recoveries,29
2020-04-30,Riyadh,Recoveries,1183
2020-04-30,Tabuk,Recoveries,45
2020-05-01,Al Bahah,Recoveries,34
2020-05-01,Al Jouf,Recoveries,4
2020-05-01,Asir,Recoveries,89
2020-05-01,Eastern Region,Recoveries,635
2020-05-01,Hail,Recoveries,2
2020-05-01,Jazan,Recoveries,29
2020-05-01,Mecca,Recoveries,1277
2020-05-01,Medina,Recoveries,313
2020-05-01,Najran,Recoveries,31
2020-05-01,Northern Borders,Recoveries,7
2020-05-01,Qassim,Recoveries,29
2020-05-01,Riyadh,Recoveries,1211
2020-05-01,Tabuk,Recoveries,104
2020-05-02,Al Bahah,Recoveries,34
2020-05-02,Al Jouf,Recoveries,4
2020-05-02,Asir,Recoveries,96
2020-05-02,Eastern Region,Recoveries,704
2020-05-02,Hail,Recoveries,2
2020-05-02,Jazan,Recoveries,29
2020-05-02,Mecca,Recoveries,1477
2020-05-02,Medina,Recoveries,346
2020-05-02,Najran,Recoveries,31
2020-05-02,Northern Borders,Recoveries,7
2020-05-02,Qassim,Recoveries,48
2020-05-02,Riyadh,Recoveries,1252
2020-05-02,Tabuk,Recoveries,104
2020-05-03,Al Bahah,Recoveries,34
2020-05-03,Al Jouf,Recoveries,4
2020-05-03,Asir,Recoveries,101
2020-05-03,Eastern Region,Recoveries,782
2020-05-03,Hail,Recoveries,2
2020-05-03,Jazan,Recoveries,29
2020-05-03,Mecca,Recoveries,1649
2020-05-03,Medina,Recoveries,354
2020-05-03,Najran,Recoveries,33
2020-05-03,Northern Borders,Recoveries,9
2020-05-03,Qassim,Recoveries,48
2020-05-03,Riyadh,Recoveries,1327
2020-05-03,Tabuk,Recoveries,104
2020-05-04,Al Bahah,Recoveries,34
2020-05-04,Al Jouf,Recoveries,4
2020-05-04,Asir,Recoveries,109
2020-05-04,Eastern Region,Recoveries,938
2020-05-04,Hail,Recoveries,9
2020-05-04,Jazan,Recoveries,29
2020-05-04,Mecca,Recoveries,2231
2020-05-04,Medina,Recoveries,459
2020-05-04,Najran,Recoveries,33
2020-05-04,Northern Borders,Recoveries,13
2020-05-04,Qassim,Recoveries,61
2020-05-04,Riyadh,Recoveries,1407
2020-05-04,Tabuk,Recoveries,104
2020-05-05,Al Bahah,Recoveries,34
2020-05-05,Al Jouf,Recoveries,4
2020-05-05,Asir,Recoveries,117
2020-05-05,Eastern Region,Recoveries,1033
2020-05-05,Hail,Recoveries,9
2020-05-05,Jazan,Recoveries,29
2020-05-05,Mecca,Recoveries,2688
2020-05-05,Medina,Recoveries,745
2020-05-05,Najran,Recoveries,35
2020-05-05,Northern Borders,Recoveries,21
2020-05-05,Qassim,Recoveries,74
2020-05-05,Riyadh,Recoveries,1871
2020-05-05,Tabuk,Recoveries,123
2020-05-06,Al Bahah,Recoveries,34
2020-05-06,Al Jouf,Recoveries,4
2020-05-06,Asir,Recoveries,117
2020-05-06,Eastern Region,Recoveries,1069
2020-05-06,Hail,Recoveries,9
2020-05-06,Jazan,Recoveries,29
2020-05-06,Mecca,Recoveries,3265
2020-05-06,Medina,Recoveries,1044
2020-05-06,Najran,Recoveries,35
2020-05-06,Northern Borders,Recoveries,21
2020-05-06,Qassim,Recoveries,90
2020-05-06,Riyadh,Recoveries,1958
2020-05-06,Tabuk,Recoveries,123
2020-05-07,Al Bahah,Recoveries,48
2020-05-07,Al Jouf,Recoveries,10
2020-05-07,Asir,Recoveries,120
2020-05-07,Eastern Region,Recoveries,1172
2020-05-07,Hail,Recoveries,9
2020-05-07,Jazan,Recoveries,59
2020-05-07,Mecca,Recoveries,4084
2020-05-07,Medina,Recoveries,1207
2020-05-07,Najran,Recoveries,35
2020-05-07,Northern Borders,Recoveries,21
2020-05-07,Qassim,Recoveries,91
2020-05-07,Riyadh,Recoveries,2132
2020-05-07,Tabuk,Recoveries,132
2020-05-08,Al Bahah,Recoveries,48
2020-05-08,Al Jouf,Recoveries,10
2020-05-08,Asir,Recoveries,140
2020-05-08,Eastern Region,Recoveries,1290
2020-05-08,Hail,Recoveries,12
2020-05-08,Jazan,Recoveries,187
2020-05-08,Mecca,Recoveries,4701
2020-05-08,Medina,Recoveries,1316
2020-05-08,Najran,Recoveries,35
2020-05-08,Northern Borders,Recoveries,25
2020-05-08,Qassim,Recoveries,113
2020-05-08,Riyadh,Recoveries,2132
2020-05-08,Tabuk,Recoveries,135
2020-05-09,Al Bahah,Recoveries,54
2020-05-09,Al Jouf,Recoveries,10
2020-05-09,Asir,Recoveries,166
2020-05-09,Eastern Region,Recoveries,1668
2020-05-09,Hail,Recoveries,19
2020-05-09,Jazan,Recoveries,187
2020-05-09,Mecca,Recoveries,5195
2020-05-09,Medina,Recoveries,1406
2020-05-09,Najran,Recoveries,35
2020-05-09,Northern Borders,Recoveries,27
2020-05-09,Qassim,Recoveries,113
2020-05-09,Riyadh,Recoveries,2442
2020-05-09,Tabuk,Recoveries,135
2020-05-10,Al Bahah,Recoveries,54
2020-05-10,Al Jouf,Recoveries,10
2020-05-10,Asir,Recoveries,176
2020-05-10,Eastern Region,Recoveries,1875
2020-05-10,Hail,Recoveries,19
2020-05-10,Jazan,Recoveries,191
2020-05-10,Mecca,Recoveries,5647
2020-05-10,Medina,Recoveries,1474
2020-05-10,Najran,Recoveries,35
2020-05-10,Northern Borders,Recoveries,27
2020-05-10,Qassim,Recoveries,122
2020-05-10,Riyadh,Recoveries,2938
2020-05-10,Tabuk,Recoveries,169
2020-05-11,Al Bahah,Recoveries,54
2020-05-11,Al Jouf,Recoveries,11
2020-05-11,Asir,Recoveries,180
2020-05-11,Eastern Region,Recoveries,2589
2020-05-11,Hail,Recoveries,19
2020-05-11,Jazan,Recoveries,209
2020-05-11,Mecca,Recoveries,6108
2020-05-11,Medina,Recoveries,1655
2020-05-11,Najran,Recoveries,37
2020-05-11,Northern Borders,Recoveries,27
2020-05-11,Qassim,Recoveries,122
2020-05-11,Riyadh,Recoveries,4060
2020-05-11,Tabuk,Recoveries,186
2020-05-12,Al Bahah,Recoveries,54
2020-05-12,Al Jouf,Recoveries,11
2020-05-12,Asir,Recoveries,219
2020-05-12,Eastern Region,Recoveries,2645
2020-05-12,Hail,Recoveries,19
2020-05-12,Jazan,Recoveries,209
2020-05-12,Mecca,Recoveries,6908
2020-05-12,Medina,Recoveries,2075
2020-05-12,Najran,Recoveries,37
2020-05-12,Northern Borders,Recoveries,27
2020-05-12,Qassim,Recoveries,142
2020-05-12,Riyadh,Recoveries,5082
2020-05-12,Tabuk,Recoveries,194
2020-05-13,Al Bahah,Recoveries,59
2020-05-13,Al Jouf,Recoveries,11
2020-05-13,Asir,Recoveries,231
2020-05-13,Eastern Region,Recoveries,2902
2020-05-13,Hail,Recoveries,23
2020-05-13,Jazan,Recoveries,230
2020-05-13,Mecca,Recoveries,7702
2020-05-13,Medina,Recoveries,2148
2020-05-13,Najran,Recoveries,37
2020-05-13,Northern Borders,Recoveries,27
2020-05-13,Qassim,Recoveries,142
2020-05-13,Riyadh,Recoveries,5345
2020-05-13,Tabuk,Recoveries,194
2020-05-14,Al Bahah,Recoveries,61
2020-05-14,Al Jouf,Recoveries,12
2020-05-14,Asir,Recoveries,244
2020-05-14,Eastern Region,Recoveries,3409
2020-05-14,Hail,Recoveries,23
2020-05-14,Jazan,Recoveries,590
2020-05-14,Mecca,Recoveries,8909
2020-05-14,Medina,Recoveries,2642
2020-05-14,Najran,Recoveries,37
2020-05-14,Northern Borders,Recoveries,31
2020-05-14,Qassim,Recoveries,145
2020-05-14,Riyadh,Recoveries,5572
2020-05-14,Tabuk,Recoveries,194
2020-05-15,Al Bahah,Recoveries,64
2020-05-15,Al Jouf,Recoveries,13
2020-05-15,Asir,Recoveries,251
2020-05-15,Eastern Region,Recoveries,3701
2020-05-15,Hail,Recoveries,28
2020-05-15,Jazan,Recoveries,590
2020-05-15,Mecca,Recoveries,9900
2020-05-15,Medina,Recoveries,3048
2020-05-15,Najran,Recoveries,37
2020-05-15,Northern Borders,Recoveries,31
2020-05-15,Qassim,Recoveries,145
2020-05-15,Riyadh,Recoveries,5662
2020-05-15,Tabuk,Recoveries,196
2020-05-16,Al Bahah,Recoveries,67
2020-05-16,Al Jouf,Recoveries,15
2020-05-16,Asir,Recoveries,264
2020-05-16,Eastern Region,Recoveries,4351
2020-05-16,Hail,Recoveries,28
2020-05-16,Jazan,Recoveries,590
2020-05-16,Mecca,Recoveries,10996
2020-05-16,Medina,Recoveries,3059
2020-05-16,Najran,Recoveries,37
2020-05-16,Northern Borders,Recoveries,31
2020-05-16,Qassim,Recoveries,206
2020-05-16,Riyadh,Recoveries,5784
2020-05-16,Tabuk,Recoveries,294
2020-05-17,Al Bahah,Recoveries,67
2020-05-17,Al Jouf,Recoveries,15
2020-05-17,Asir,Recoveries,284
2020-05-17,Eastern Region,Recoveries,4652
2020-05-17,Hail,Recoveries,38
2020-05-17,Jazan,Recoveries,664
2020-05-17,Mecca,Recoveries,11777
2020-05-17,Medina,Recoveries,4602
2020-05-17,Najran,Recoveries,37
2020-05-17,Northern Borders,Recoveries,34
2020-05-17,Qassim,Recoveries,206
2020-05-17,Riyadh,Recoveries,6064
2020-05-17,Tabuk,Recoveries,308
2020-05-18,Al Bahah,Recoveries,67
2020-05-18,Al Jouf,Recoveries,19
2020-05-18,Asir,Recoveries,288
2020-05-18,Eastern Region,Recoveries,5163
2020-05-18,Hail,Recoveries,38
2020-05-18,Jazan,Recoveries,664
2020-05-18,Mecca,Recoveries,12909
2020-05-18,Medina,Recoveries,5472
2020-05-18,Najran,Recoveries,38
2020-05-18,Northern Borders,Recoveries,41
2020-05-18,Qassim,Recoveries,207
2020-05-18,Riyadh,Recoveries,6420
2020-05-18,Tabuk,Recoveries,308
2020-05-19,Al Bahah,Recoveries,76
2020-05-19,Al Jouf,Recoveries,28
2020-05-19,Asir,Recoveries,312
2020-05-19,Eastern Region,Recoveries,5542
2020-05-19,Hail,Recoveries,40
2020-05-19,Jazan,Recoveries,665
2020-05-19,Mecca,Recoveries,13272
2020-05-19,Medina,Recoveries,5891
2020-05-19,Najran,Recoveries,39
2020-05-19,Northern Borders,Recoveries,43
2020-05-19,Qassim,Recoveries,214
2020-05-19,Riyadh,Recoveries,7048
2020-05-19,Tabuk,Recoveries,308
2020-05-20,Al Bahah,Recoveries,77
2020-05-20,Al Jouf,Recoveries,30
2020-05-20,Asir,Recoveries,323
2020-05-20,Eastern Region,Recoveries,6553
2020-05-20,Hail,Recoveries,51
2020-05-20,Jazan,Recoveries,774
2020-05-20,Mecca,Recoveries,13871
2020-05-20,Medina,Recoveries,6019
2020-05-20,Najran,Recoveries,39
2020-05-20,Northern Borders,Recoveries,48
2020-05-20,Qassim,Recoveries,214
2020-05-20,Riyadh,Recoveries,7650
2020-05-20,Tabuk,Recoveries,391
2020-05-21,Al Bahah,Recoveries,77
2020-05-21,Al Jouf,Recoveries,32
2020-05-21,Asir,Recoveries,382
2020-05-21,Eastern Region,Recoveries,7655
2020-05-21,Hail,Recoveries,51
2020-05-21,Jazan,Recoveries,774
2020-05-21,Mecca,Recoveries,14740
2020-05-21,Medina,Recoveries,6395
2020-05-21,Najran,Recoveries,42
2020-05-21,Northern Borders,Recoveries,51
2020-05-21,Qassim,Recoveries,262
2020-05-21,Riyadh,Recoveries,8141
2020-05-21,Tabuk,Recoveries,401
2020-05-22,Al Bahah,Recoveries,82
2020-05-22,Al Jouf,Recoveries,33
2020-05-22,Asir,Recoveries,410
2020-05-22,Eastern Region,Recoveries,8219
2020-05-22,Hail,Recoveries,71
2020-05-22,Jazan,Recoveries,787
2020-05-22,Mecca,Recoveries,15413
2020-05-22,Medina,Recoveries,6524
2020-05-22,Najran,Recoveries,46
2020-05-22,Northern Borders,Recoveries,53
2020-05-22,Qassim,Recoveries,320
2020-05-22,Riyadh,Recoveries,8823
2020-05-22,Tabuk,Recoveries,455
2020-05-23,Al Bahah,Recoveries,83
2020-05-23,Al Jouf,Recoveries,42
2020-05-23,Asir,Recoveries,434
2020-05-23,Eastern Region,Recoveries,8848
2020-05-23,Hail,Recoveries,88
2020-05-23,Jazan,Recoveries,804
2020-05-23,Mecca,Recoveries,15928
2020-05-23,Medina,Recoveries,6809
2020-05-23,Najran,Recoveries,46
2020-05-23,Northern Borders,Recoveries,55
2020-05-23,Qassim,Recoveries,323
2020-05-23,Riyadh,Recoveries,9604
2020-05-23,Tabuk,Recoveries,456
2020-05-24,Al Bahah,Recoveries,85
2020-05-24,Al Jouf,Recoveries,46
2020-05-24,Asir,Recoveries,469
2020-05-24,Eastern Region,Recoveries,9262
2020-05-24,Hail,Recoveries,96
2020-05-24,Jazan,Recoveries,832
2020-05-24,Mecca,Recoveries,16690
2020-05-24,Medina,Recoveries,7105
2020-05-24,Najran,Recoveries,50
2020-05-24,Northern Borders,Recoveries,58
2020-05-24,Qassim,Recoveries,328
2020-05-24,Riyadh,Recoveries,10126
2020-05-24,Tabuk,Recoveries,521
2020-05-25,Al Bahah,Recoveries,91
2020-05-25,Al Jouf,Recoveries,49
2020-05-25,Asir,Recoveries,474
2020-05-25,Eastern Region,Recoveries,9763
2020-05-25,Hail,Recoveries,122
2020-05-25,Jazan,Recoveries,837
2020-05-25,Mecca,Recoveries,17762
2020-05-25,Medina,Recoveries,7456
2020-05-25,Najran,Recoveries,51
2020-05-25,Northern Borders,Recoveries,63
2020-05-25,Qassim,Recoveries,344
2020-05-25,Riyadh,Recoveries,10915
2020-05-25,Tabuk,Recoveries,523
2020-05-26,Al Bahah,Recoveries,95
2020-05-26,Al Jouf,Recoveries,49
2020-05-26,Asir,Recoveries,507
2020-05-26,Eastern Region,Recoveries,10332
2020-05-26,Hail,Recoveries,129
2020-05-26,Jazan,Recoveries,839
2020-05-26,Mecca,Recoveries,18715
2020-05-26,Medina,Recoveries,7734
2020-05-26,Najran,Recoveries,57
2020-05-26,Northern Borders,Recoveries,110
2020-05-26,Qassim,Recoveries,361
2020-05-26,Riyadh,Recoveries,11519
2020-05-26,Tabuk,Recoveries,575
2020-05-27,Al Bahah,Recoveries,98
2020-05-27,Al Jouf,Recoveries,55
2020-05-27,Asir,Recoveries,515
2020-05-27,Eastern Region,Recoveries,10975
2020-05-27,Hail,Recoveries,133
2020-05-27,Jazan,Recoveries,859
2020-05-27,Mecca,Recoveries,20498
2020-05-27,Medina,Recoveries,8109
2020-05-27,Najran,Recoveries,59
2020-05-27,Northern Borders,Recoveries,115
2020-05-27,Qassim,Recoveries,391
2020-05-27,Riyadh,Recoveries,12149
2020-05-27,Tabuk,Recoveries,597
2020-05-28,Al Bahah,Recoveries,98
2020-05-28,Al Jouf,Recoveries,56
2020-05-28,Asir,Recoveries,530
2020-05-28,Eastern Region,Recoveries,11412
2020-05-28,Hail,Recoveries,141
2020-05-28,Jazan,Recoveries,864
2020-05-28,Mecca,Recoveries,21838
2020-05-28,Medina,Recoveries,8134
2020-05-28,Najran,Recoveries,59
2020-05-28,Northern Borders,Recoveries,124
2020-05-28,Qassim,Recoveries,392
2020-05-28,Riyadh,Recoveries,12766
2020-05-28,Tabuk,Recoveries,599
2020-05-29,Al Bahah,Recoveries,108
2020-05-29,Al Jouf,Recoveries,57
2020-05-29,Asir,Recoveries,540
2020-05-29,Eastern Region,Recoveries,11593
2020-05-29,Hail,Recoveries,143
2020-05-29,Jazan,Recoveries,881
2020-05-29,Mecca,Recoveries,22275
2020-05-29,Medina,Recoveries,8349
2020-05-29,Najran,Recoveries,72
2020-05-29,Northern Borders,Recoveries,124
2020-05-29,Qassim,Recoveries,398
2020-05-29,Riyadh,Recoveries,13743
2020-05-29,Tabuk,Recoveries,600
2020-05-30,Al Bahah,Recoveries,110
2020-05-30,Al Jouf,Recoveries,57
2020-05-30,Asir,Recoveries,604
2020-05-30,Eastern Region,Recoveries,11872
2020-05-30,Hail,Recoveries,149
2020-05-30,Jazan,Recoveries,892
2020-05-30,Mecca,Recoveries,23936
2020-05-30,Medina,Recoveries,8776
2020-05-30,Najran,Recoveries,80
2020-05-30,Northern Borders,Recoveries,167
2020-05-30,Qassim,Recoveries,437
2020-05-30,Riyadh,Recoveries,14652
2020-05-30,Tabuk,Recoveries,710
2020-05-31,Al Bahah,Recoveries,110
2020-05-31,Al Jouf,Recoveries,60
2020-05-31,Asir,Recoveries,664
2020-05-31,Eastern Region,Recoveries,11953
2020-05-31,Hail,Recoveries,153
2020-05-31,Jazan,Recoveries,914
2020-05-31,Mecca,Recoveries,24458
2020-05-31,Medina,Recoveries,8968
2020-05-31,Najran,Recoveries,88
2020-05-31,Northern Borders,Recoveries,199
2020-05-31,Qassim,Recoveries,438
2020-05-31,Riyadh,Recoveries,15573
2020-05-31,Tabuk,Recoveries,728
2020-06-01,Al Bahah,Recoveries,116
2020-06-01,Al Jouf,Recoveries,60
2020-06-01,Asir,Recoveries,675
2020-06-01,Eastern Region,Recoveries,12019
2020-06-01,Hail,Recoveries,195
2020-06-01,Jazan,Recoveries,915
2020-06-01,Mecca,Recoveries,24979
2020-06-01,Medina,Recoveries,9055
2020-06-01,Najran,Recoveries,94
2020-06-01,Northern Borders,Recoveries,210
2020-06-01,Qassim,Recoveries,440
2020-06-01,Riyadh,Recoveries,16299
2020-06-01,Tabuk,Recoveries,733
