Date,City,Cases,Mortalities,Recoveries
2020-07-08,Ar Ruqi,0,0,0
2020-07-08,As Sufairy,0,0,0
2020-07-08,Bqeeq,23,0,23
2020-07-08,Dahran,63,0,63
2020-07-08,Dammam,247,0,253
2020-07-08,Hafr Al Batin,63,0,79
2020-07-08,Hardh,0,0,0
2020-07-08,Hufof,196,1,126
2020-07-08,Jubail,29,0,52
2020-07-08,Khafji,0,0,7
2020-07-08,Khobar,66,0,156
2020-07-08,Mulayjah,1,0,4
2020-07-08,Nairyah,0,0,11
2020-07-08,Qaryat Al Ulya,1,0,8
2020-07-08,Qatif,18,0,161
2020-07-08,Ras Tanura,19,0,24
2020-07-08,Safwa,45,0,39
2020-07-08,Saihat,0,0,0
2020-07-08,Salwa,0,0,1
2020-07-08,Samodah,0,0,0
2020-07-08,Urayarah,5,0,3
2020-07-09,AL Oyoun,11,0,9
2020-07-09,Adh Dhibiyyah,0,0,0
2020-07-09,Al Batahaa,5,0,0
2020-07-09,Al Jafr,35,0,7
2020-07-09,Al Mubarraz,196,0,154
2020-07-09,Al Qaysomah,9,0,1
2020-07-09,Al Suyariah,0,0,0
2020-07-09,Ar Ruqi,1,0,1
2020-07-09,As Sufairy,0,0,0
2020-07-09,Bqeeq,26,0,8
2020-07-09,Dahran,42,1,26
2020-07-09,Dammam,158,5,60
2020-07-09,Hafr Al Batin,47,0,25
2020-07-09,Hardh,0,0,0
2020-07-09,Hufof,249,2,229
2020-07-09,Jubail,49,0,18
2020-07-09,Khafji,14,0,4
2020-07-09,Khobar,50,0,36
2020-07-09,Mulayjah,8,0,0
2020-07-09,Nairyah,15,0,3
2020-07-09,Qaryat Al Ulya,2,0,0
2020-07-09,Qatif,69,1,71
2020-07-09,Ras Tanura,14,0,10
2020-07-09,Safwa,5,0,21
2020-07-09,Saihat,0,0,0
2020-07-09,Salwa,4,0,0
2020-07-09,Samodah,0,0,0
2020-07-09,Urayarah,3,0,0
2020-07-10,AL Oyoun,2,0,7
2020-07-10,Adh Dhibiyyah,0,0,0
2020-07-10,Al Batahaa,0,0,1
2020-07-10,Al Jafr,25,0,10
2020-07-10,Al Mubarraz,158,0,86
2020-07-10,Al Qaysomah,5,0,0
2020-07-10,Al Suyariah,0,0,0
2020-07-10,Ar Ruqi,0,0,0
2020-07-10,As Sufairy,1,0,0
2020-07-10,Bqeeq,43,0,4
2020-07-10,Dahran,29,0,41
2020-07-10,Dammam,211,1,161
2020-07-10,Hafr Al Batin,72,0,52
2020-07-10,Hardh,0,0,0
2020-07-10,Hufof,226,2,91
2020-07-10,Jubail,21,0,37
2020-07-10,Khafji,7,0,14
2020-07-10,Khobar,45,0,73
2020-07-10,Mulayjah,7,0,6
2020-07-10,Nairyah,14,0,9
2020-07-10,Qaryat Al Ulya,4,0,1
2020-07-10,Qatif,86,1,68
2020-07-10,Ras Tanura,18,0,7
2020-07-10,Safwa,17,0,45
2020-07-10,Saihat,1,0,0
2020-07-10,Salwa,0,0,2
2020-07-10,Samodah,0,0,0
2020-07-10,Urayarah,3,0,1
2020-07-11,AL Oyoun,23,0,29
2020-07-11,Adh Dhibiyyah,0,0,0
2020-07-11,Al Batahaa,13,0,0
2020-07-11,Al Jafr,5,0,17
2020-07-11,Al Mubarraz,99,0,196
2020-07-11,Al Qaysomah,1,0,0
2020-07-11,Al Suyariah,0,0,0
2020-07-11,Ar Ruqi,0,0,0
2020-07-11,As Sufairy,0,0,0
2020-07-11,Bqeeq,15,0,0
2020-07-11,Dahran,26,0,6
2020-07-11,Dammam,157,0,21
2020-07-11,Hafr Al Batin,82,0,37
2020-07-11,Hardh,0,0,0
2020-07-11,Hufof,164,4,211
2020-07-11,Jubail,29,0,1
2020-07-11,Khafji,8,0,0
2020-07-11,Khobar,46,1,5
2020-07-11,Mulayjah,8,0,0
2020-07-11,Nairyah,14,0,2
2020-07-11,Qaryat Al Ulya,1,0,0
2020-07-11,Qatif,80,0,9
2020-07-11,Ras Tanura,13,0,0
2020-07-11,Safwa,56,0,1
2020-07-11,Saihat,1,0,0
2020-07-11,Salwa,3,0,0
2020-07-11,Samodah,0,0,0
2020-07-11,Urayarah,3,0,0
2020-07-12,AL Oyoun,8,0,4
2020-07-12,Adh Dhibiyyah,0,0,0
2020-07-12,Al Batahaa,0,0,7
2020-07-12,Al Jafr,23,0,13
2020-07-12,Al Mubarraz,170,1,38
2020-07-12,Al Qaysomah,1,0,2
2020-07-12,Al Suyariah,0,0,0
2020-07-12,Ar Ruqi,0,0,0
2020-07-12,As Sufairy,0,0,0
2020-07-12,Bqeeq,19,0,37
2020-07-12,Dahran,40,0,39
2020-07-12,Dammam,177,0,330
2020-07-12,Hafr Al Batin,38,0,59
2020-07-12,Hardh,0,0,0
2020-07-12,Hufof,203,5,84
2020-07-12,Jubail,50,0,57
2020-07-12,Khafji,5,0,10
2020-07-12,Khobar,17,0,87
2020-07-12,Mulayjah,4,0,4
2020-07-12,Nairyah,7,0,4
2020-07-12,Qaryat Al Ulya,0,0,4
2020-07-12,Qatif,61,0,236
2020-07-12,Ras Tanura,29,0,22
2020-07-12,Safwa,37,0,33
2020-07-12,Saihat,0,0,0
2020-07-12,Salwa,0,0,2
2020-07-12,Samodah,0,0,0
2020-07-12,Urayarah,0,0,4
2020-07-13,AL Oyoun,7,0,16
2020-07-13,Adh Dhibiyyah,1,0,0
2020-07-13,Al Batahaa,0,0,7
2020-07-13,Al Jafr,27,0,11
2020-07-13,Al Mubarraz,189,0,61
2020-07-13,Al Qaysomah,2,0,8
2020-07-13,Al Suyariah,0,0,0
2020-07-13,Ar Ruqi,0,0,0
2020-07-13,As Sufairy,0,0,0
2020-07-13,Bqeeq,11,0,87
2020-07-13,Dahran,54,0,167
2020-07-13,Dammam,134,1,864
2020-07-13,Hafr Al Batin,55,0,92
2020-07-13,Hardh,0,0,0
2020-07-13,Hufof,220,1,121
2020-07-13,Jubail,44,0,140
2020-07-13,Khafji,14,0,25
2020-07-13,Khobar,43,0,349
2020-07-13,Mulayjah,3,0,12
2020-07-13,Nairyah,28,0,30
2020-07-13,Qaryat Al Ulya,1,0,11
2020-07-13,Qatif,26,0,522
2020-07-13,Ras Tanura,3,0,39
2020-07-13,Safwa,3,0,134
2020-07-13,Saihat,0,0,0
2020-07-13,Salwa,0,0,11
2020-07-13,Samodah,0,0,0
2020-07-13,Urayarah,0,0,12
2020-07-14,AL Oyoun,0,0,11
2020-07-14,Adh Dhibiyyah,2,0,3
2020-07-14,Al Batahaa,6,0,4
2020-07-14,Al Jafr,18,0,8
2020-07-14,Al Mubarraz,174,0,189
2020-07-14,Al Qaysomah,5,0,2
2020-07-14,Al Suyariah,0,0,0
2020-07-14,Ar Ruqi,0,0,0
2020-07-14,As Sufairy,0,0,0
2020-07-14,Bqeeq,4,0,24
2020-07-14,Dahran,35,0,80
2020-07-14,Dammam,144,0,530
2020-07-14,Hafr Al Batin,86,1,81
2020-07-14,Hardh,0,0,0
2020-07-14,Hufof,211,3,159
2020-07-14,Jubail,24,0,80
2020-07-14,Khafji,5,0,20
2020-07-14,Khobar,42,0,216
2020-07-14,Mulayjah,2,0,6
2020-07-14,Nairyah,5,0,19
2020-07-14,Qaryat Al Ulya,3,0,3
2020-07-14,Qatif,43,0,351
2020-07-14,Ras Tanura,19,0,30
2020-07-14,Safwa,0,0,55
2020-07-14,Saihat,0,0,0
2020-07-14,Salwa,0,0,11
2020-07-14,Samodah,0,0,0
2020-07-14,Urayarah,9,0,6
2020-07-15,AL Oyoun,2,0,6
2020-07-15,Adh Dhibiyyah,4,0,0
2020-07-15,Al Batahaa,2,0,2
2020-07-15,Al Jafr,10,0,21
2020-07-15,Al Mubarraz,167,0,78
2020-07-15,Al Qaysomah,4,0,0
2020-07-15,Al Suyariah,0,0,1
2020-07-15,Ar Ruqi,0,0,0
2020-07-15,As Sufairy,0,0,0
2020-07-15,Bqeeq,26,0,26
2020-07-15,Dahran,36,0,119
2020-07-15,Dammam,159,1,449
2020-07-15,Hafr Al Batin,69,2,32
2020-07-15,Hardh,0,0,0
2020-07-15,Hufof,213,0,161
2020-07-15,Jubail,15,0,85
2020-07-15,Khafji,0,0,13
2020-07-15,Khobar,48,0,165
2020-07-15,Mulayjah,3,0,4
2020-07-15,Nairyah,19,0,20
2020-07-15,Qaryat Al Ulya,0,0,3
2020-07-15,Qatif,30,0,439
2020-07-15,Ras Tanura,10,0,25
2020-07-15,Safwa,5,0,65
2020-07-15,Saihat,0,0,3
2020-07-15,Salwa,0,0,8
2020-07-15,Samodah,0,0,0
2020-07-15,Urayarah,3,0,4
2020-07-16,AL Oyoun,9,0,5
2020-07-16,Adh Dhibiyyah,0,0,0
2020-07-16,Al Batahaa,1,0,0
2020-07-16,Al Jafr,2,0,13
2020-07-16,Al Mubarraz,147,2,125
2020-07-16,Al Qaysomah,1,0,0
2020-07-16,Al Suyariah,0,0,0
2020-07-16,Ar Ruqi,0,0,1
2020-07-16,As Sufairy,0,0,0
2020-07-16,Bqeeq,5,0,4
2020-07-16,Dahran,44,0,12
2020-07-16,Dammam,127,1,220
2020-07-16,Hafr Al Batin,81,1,32
2020-07-16,Hardh,0,0,0
2020-07-16,Hufof,191,0,153
2020-07-16,Jubail,29,0,16
2020-07-16,Khafji,9,0,4
2020-07-16,Khobar,49,0,69
2020-07-16,Mulayjah,9,0,1
2020-07-16,Nairyah,15,0,7
2020-07-16,Qaryat Al Ulya,1,0,4
2020-07-16,Qatif,32,0,123
2020-07-16,Ras Tanura,15,0,10
2020-07-16,Safwa,0,0,10
2020-07-16,Saihat,0,0,0
2020-07-16,Salwa,0,0,0
2020-07-16,Samodah,0,0,0
2020-07-16,Urayarah,5,0,0
2020-07-17,AL Oyoun,6,1,7
2020-07-17,Adh Dhibiyyah,4,0,0
2020-07-17,Al Batahaa,2,0,3
2020-07-17,Al Jafr,21,0,19
2020-07-17,Al Mubarraz,118,0,147
2020-07-17,Al Qaysomah,1,0,2
2020-07-17,Al Suyariah,0,0,0
2020-07-17,Ar Ruqi,0,0,0
2020-07-17,As Sufairy,0,0,1
2020-07-17,Bqeeq,17,0,14
2020-07-17,Dahran,12,0,50
2020-07-17,Dammam,84,1,215
2020-07-17,Hafr Al Batin,106,0,66
2020-07-17,Hardh,0,0,0
2020-07-17,Hufof,182,4,226
2020-07-17,Jubail,15,0,38
2020-07-17,Khafji,0,0,2
2020-07-17,Khobar,36,0,87
2020-07-17,Mulayjah,2,0,1
2020-07-17,Nairyah,9,0,18
2020-07-17,Qaryat Al Ulya,1,0,0
2020-07-17,Qatif,32,0,258
2020-07-17,Ras Tanura,5,0,21
2020-07-17,Safwa,1,0,41
2020-07-17,Saihat,0,0,0
2020-07-17,Salwa,0,0,2
2020-07-17,Samodah,0,0,0
2020-07-17,Urayarah,0,0,2
2020-07-18,AL Oyoun,7,0,6
2020-07-18,Adh Dhibiyyah,2,0,0
2020-07-18,Al Batahaa,2,0,15
2020-07-18,Al Jafr,11,0,20
2020-07-18,Al Mubarraz,125,0,147
2020-07-18,Al Qaysomah,0,0,8
2020-07-18,Al Suyariah,0,0,0
2020-07-18,Ar Ruqi,0,0,0
2020-07-18,As Sufairy,1,0,0
2020-07-18,Bqeeq,10,0,51
2020-07-18,Dahran,15,0,102
2020-07-18,Dammam,101,0,433
2020-07-18,Hafr Al Batin,102,2,75
2020-07-18,Hardh,0,0,0
2020-07-18,Hufof,163,2,203
2020-07-18,Jubail,12,0,107
2020-07-18,Khafji,8,0,16
2020-07-18,Khobar,11,0,94
2020-07-18,Mulayjah,3,0,4
2020-07-18,Nairyah,15,0,19
2020-07-18,Qaryat Al Ulya,2,0,7
2020-07-18,Qatif,19,0,211
2020-07-18,Ras Tanura,16,0,27
2020-07-18,Safwa,4,0,42
2020-07-18,Saihat,0,0,0
2020-07-18,Salwa,0,0,4
2020-07-18,Samodah,0,0,0
2020-07-18,Urayarah,3,0,5
2020-07-19,AL Oyoun,8,0,8
2020-07-19,Adh Dhibiyyah,0,0,1
2020-07-19,Al Batahaa,0,0,1
2020-07-19,Al Jafr,7,0,20
2020-07-19,Al Mubarraz,102,0,147
2020-07-19,Al Qaysomah,0,0,6
2020-07-19,Al Suyariah,0,0,1
2020-07-19,Ar Ruqi,1,0,0
2020-07-19,As Sufairy,0,0,0
2020-07-19,Bqeeq,2,0,30
2020-07-19,Dahran,22,0,54
2020-07-19,Dammam,103,1,292
2020-07-19,Hafr Al Batin,91,2,306
2020-07-19,Hardh,0,0,0
2020-07-19,Hufof,195,1,248
2020-07-19,Jubail,9,0,72
2020-07-19,Khafji,4,0,9
2020-07-19,Khobar,47,0,99
2020-07-19,Mulayjah,0,0,9
2020-07-19,Nairyah,11,0,11
2020-07-19,Qaryat Al Ulya,1,0,3
2020-07-19,Qatif,24,0,109
2020-07-19,Ras Tanura,11,0,19
2020-07-19,Safwa,4,0,81
2020-07-19,Saihat,0,0,1
2020-07-19,Salwa,1,0,0
2020-07-19,Samodah,0,0,1
2020-07-19,Urayarah,4,0,1
2020-07-20,AL Oyoun,1,0,14
2020-07-20,Adh Dhibiyyah,6,0,0
2020-07-20,Al Batahaa,0,0,3
2020-07-20,Al Jafr,9,0,12
2020-07-20,Al Mubarraz,82,0,148
2020-07-20,Al Qaysomah,1,0,0
2020-07-20,Al Suyariah,0,0,0
2020-07-20,Ar Ruqi,0,0,0
2020-07-20,As Sufairy,1,0,0
2020-07-20,Bqeeq,34,0,28
2020-07-20,Dahran,31,0,72
2020-07-20,Dammam,96,2,334
2020-07-20,Hafr Al Batin,100,0,92
2020-07-20,Hardh,0,0,0
2020-07-20,Hufof,105,2,144
2020-07-20,Jubail,13,0,76
2020-07-20,Khafji,0,0,15
2020-07-20,Khobar,35,0,127
2020-07-20,Mulayjah,11,0,4
2020-07-20,Nairyah,16,0,13
2020-07-20,Qaryat Al Ulya,2,0,7
2020-07-20,Qatif,27,2,243
2020-07-20,Ras Tanura,7,0,29
2020-07-20,Safwa,5,0,40
2020-07-20,Saihat,0,0,0
2020-07-20,Salwa,0,0,1
2020-07-20,Samodah,0,0,0
2020-07-20,Urayarah,2,0,4
2020-07-21,AL Oyoun,4,0,6
2020-07-21,Adh Dhibiyyah,0,0,2
2020-07-21,Al Batahaa,4,0,5
2020-07-21,Al Jafr,9,0,10
2020-07-21,Al Mubarraz,121,0,142
2020-07-21,Al Qaysomah,0,0,1
2020-07-21,Al Suyariah,0,0,0
2020-07-21,Ar Ruqi,0,0,0
2020-07-21,As Sufairy,1,0,0
2020-07-21,Bqeeq,20,0,41
2020-07-21,Dahran,7,0,84
2020-07-21,Dammam,115,3,380
2020-07-21,Hafr Al Batin,55,1,35
2020-07-21,Hardh,0,0,0
2020-07-21,Hufof,159,0,151
2020-07-21,Jubail,31,0,72
2020-07-21,Khafji,0,0,10
2020-07-21,Khobar,25,0,136
2020-07-21,Mulayjah,0,0,3
2020-07-21,Nairyah,0,0,12
2020-07-21,Qaryat Al Ulya,0,0,4
2020-07-21,Qatif,19,3,149
2020-07-21,Ras Tanura,7,0,19
2020-07-21,Safwa,7,0,54
2020-07-21,Saihat,0,0,0
2020-07-21,Salwa,1,0,4
2020-07-21,Samodah,0,0,0
2020-07-21,Urayarah,0,0,9
2020-07-22,AL Oyoun,7,0,6
2020-07-22,Adh Dhibiyyah,1,0,1
2020-07-22,Al Batahaa,1,0,4
2020-07-22,Al Jafr,18,0,24
2020-07-22,Al Mubarraz,129,2,165
2020-07-22,Al Qaysomah,0,0,0
2020-07-22,Al Suyariah,0,0,0
2020-07-22,Ar Ruqi,0,0,0
2020-07-22,As Sufairy,0,0,0
2020-07-22,Bqeeq,6,0,16
2020-07-22,Dahran,28,0,69
2020-07-22,Dammam,99,0,355
2020-07-22,Hafr Al Batin,76,1,50
2020-07-22,Hardh,0,0,0
2020-07-22,Hufof,147,0,173
2020-07-22,Jubail,8,0,80
2020-07-22,Khafji,4,0,7
2020-07-22,Khobar,27,0,77
2020-07-22,Mulayjah,4,0,4
2020-07-22,Nairyah,4,0,29
2020-07-22,Qaryat Al Ulya,0,0,3
2020-07-22,Qatif,15,1,123
2020-07-22,Ras Tanura,8,0,29
2020-07-22,Safwa,11,0,21
2020-07-22,Saihat,0,0,0
2020-07-22,Salwa,0,0,1
2020-07-22,Samodah,0,0,0
2020-07-22,Urayarah,3,0,8
2020-07-23,AL Oyoun,7,1,4
2020-07-23,Adh Dhibiyyah,2,0,0
2020-07-23,Al Batahaa,4,0,2
2020-07-23,Al Jafr,6,0,16
2020-07-23,Al Mubarraz,123,1,106
2020-07-23,Al Qaysomah,0,0,4
2020-07-23,Al Suyariah,0,0,0
2020-07-23,Ar Ruqi,2,0,0
2020-07-23,As Sufairy,0,0,0
2020-07-23,Bqeeq,27,0,13
2020-07-23,Dahran,14,0,20
2020-07-23,Dammam,93,1,102
2020-07-23,Hafr Al Batin,130,2,64
2020-07-23,Hardh,0,0,0
2020-07-23,Hufof,135,0,165
2020-07-23,Jubail,38,0,12
2020-07-23,Khafji,5,0,4
2020-07-23,Khobar,29,0,24
2020-07-23,Mulayjah,2,0,1
2020-07-23,Nairyah,18,0,7
2020-07-23,Qaryat Al Ulya,3,0,1
2020-07-23,Qatif,18,1,56
2020-07-23,Ras Tanura,12,0,8
2020-07-23,Safwa,7,0,3
2020-07-23,Saihat,0,0,0
2020-07-23,Salwa,0,0,1
2020-07-23,Samodah,0,0,0
2020-07-23,Urayarah,1,0,0
2020-07-24,AL Oyoun,0,0,5
2020-07-24,Adh Dhibiyyah,0,0,4
2020-07-24,Al Batahaa,0,0,0
2020-07-24,Al Jafr,7,0,7
2020-07-24,Al Mubarraz,107,1,114
2020-07-24,Al Qaysomah,0,0,0
2020-07-24,Al Suyariah,0,0,0
2020-07-24,Ar Ruqi,0,0,0
2020-07-24,As Sufairy,0,0,0
2020-07-24,Bqeeq,21,0,8
2020-07-24,Dahran,8,0,31
2020-07-24,Dammam,106,1,80
2020-07-24,Hafr Al Batin,36,1,84
2020-07-24,Hardh,0,0,0
2020-07-24,Hufof,115,0,183
2020-07-24,Jubail,21,0,13
2020-07-24,Khafji,3,0,5
2020-07-24,Khobar,39,0,37
2020-07-24,Mulayjah,8,0,6
2020-07-24,Nairyah,31,0,8
2020-07-24,Qaryat Al Ulya,2,0,0
2020-07-24,Qatif,35,0,20
2020-07-24,Ras Tanura,12,0,11
2020-07-24,Safwa,10,0,5
2020-07-24,Saihat,0,0,0
2020-07-24,Salwa,0,0,0
2020-07-24,Samodah,0,0,0
2020-07-24,Urayarah,1,0,1
2020-07-25,AL Oyoun,12,0,2
2020-07-25,Adh Dhibiyyah,0,0,1
2020-07-25,Al Batahaa,1,0,2
2020-07-25,Al Jafr,1,0,10
2020-07-25,Al Mubarraz,86,0,92
2020-07-25,Al Qaysomah,5,0,0
2020-07-25,Al Suyariah,0,0,0
2020-07-25,Ar Ruqi,0,0,0
2020-07-25,As Sufairy,0,0,0
2020-07-25,Bqeeq,7,0,8
2020-07-25,Dahran,28,0,48
2020-07-25,Dammam,64,1,167
2020-07-25,Hafr Al Batin,90,0,26
2020-07-25,Hardh,0,0,0
2020-07-25,Hufof,208,3,171
2020-07-25,Jubail,4,0,33
2020-07-25,Khafji,2,0,4
2020-07-25,Khobar,20,0,51
2020-07-25,Mulayjah,1,0,1
2020-07-25,Nairyah,12,0,11
2020-07-25,Qaryat Al Ulya,4,0,2
2020-07-25,Qatif,21,0,57
2020-07-25,Ras Tanura,10,0,6
2020-07-25,Safwa,5,0,11
2020-07-25,Saihat,0,0,0
2020-07-25,Salwa,0,0,2
2020-07-25,Samodah,0,0,0
2020-07-25,Urayarah,2,0,1
2020-07-26,AL Oyoun,6,0,5
2020-07-26,Adh Dhibiyyah,0,0,0
2020-07-26,Al Batahaa,0,0,2
2020-07-26,Al Jafr,3,0,11
2020-07-26,Al Mubarraz,65,1,140
2020-07-26,Al Qaysomah,2,0,0
2020-07-26,Al Suyariah,0,0,0
2020-07-26,Ar Ruqi,0,0,0
2020-07-26,As Sufairy,2,0,1
2020-07-26,Bqeeq,14,0,12
2020-07-26,Dahran,9,0,29
2020-07-26,Dammam,79,1,211
2020-07-26,Hafr Al Batin,28,0,85
2020-07-26,Hardh,0,0,0
2020-07-26,Hufof,194,2,110
2020-07-26,Jubail,11,0,25
2020-07-26,Khafji,1,0,3
2020-07-26,Khobar,25,1,59
2020-07-26,Mulayjah,4,0,4
2020-07-26,Nairyah,8,0,7
2020-07-26,Qaryat Al Ulya,5,0,0
2020-07-26,Qatif,22,1,78
2020-07-26,Ras Tanura,4,0,11
2020-07-26,Safwa,7,0,28
2020-07-26,Saihat,0,0,0
2020-07-26,Salwa,0,0,0
2020-07-26,Samodah,0,0,0
2020-07-26,Urayarah,3,0,5
