Date,region,Case,Count
2020-04-05,Al Bahah,Mortalities,0
2020-04-05,Al Jouf,Mortalities,0
2020-04-05,Asir,Mortalities,0
2020-04-05,Eastern Region,Mortalities,0
2020-04-05,Hail,Mortalities,0
2020-04-05,Jazan,Mortalities,0
2020-04-05,Mecca,Mortalities,3
2020-04-05,Medina,Mortalities,1
2020-04-05,Najran,Mortalities,0
2020-04-05,Northern Borders,Mortalities,0
2020-04-05,Qassim,Mortalities,0
2020-04-05,Riyadh,Mortalities,1
2020-04-05,Tabuk,Mortalities,0
2020-04-06,Al Bahah,Mortalities,0
2020-04-06,Al Jouf,Mortalities,0
2020-04-06,Asir,Mortalities,0
2020-04-06,Eastern Region,Mortalities,1
2020-04-06,Hail,Mortalities,0
2020-04-06,Jazan,Mortalities,0
2020-04-06,Mecca,Mortalities,2
2020-04-06,Medina,Mortalities,0
2020-04-06,Najran,Mortalities,0
2020-04-06,Northern Borders,Mortalities,0
2020-04-06,Qassim,Mortalities,1
2020-04-06,Riyadh,Mortalities,0
2020-04-06,Tabuk,Mortalities,0
2020-04-07,Al Bahah,Mortalities,0
2020-04-07,Al Jouf,Mortalities,0
2020-04-07,Asir,Mortalities,0
2020-04-07,Eastern Region,Mortalities,1
2020-04-07,Hail,Mortalities,0
2020-04-07,Jazan,Mortalities,0
2020-04-07,Mecca,Mortalities,2
2020-04-07,Medina,Mortalities,0
2020-04-07,Najran,Mortalities,0
2020-04-07,Northern Borders,Mortalities,0
2020-04-07,Qassim,Mortalities,0
2020-04-07,Riyadh,Mortalities,0
2020-04-07,Tabuk,Mortalities,0
2020-04-08,Al Bahah,Mortalities,0
2020-04-08,Al Jouf,Mortalities,0
2020-04-08,Asir,Mortalities,0
2020-04-08,Eastern Region,Mortalities,2
2020-04-08,Hail,Mortalities,0
2020-04-08,Jazan,Mortalities,0
2020-04-08,Mecca,Mortalities,1
2020-04-08,Medina,Mortalities,0
2020-04-08,Najran,Mortalities,0
2020-04-08,Northern Borders,Mortalities,0
2020-04-08,Qassim,Mortalities,0
2020-04-08,Riyadh,Mortalities,0
2020-04-08,Tabuk,Mortalities,0
2020-04-09,Al Bahah,Mortalities,0
2020-04-09,Al Jouf,Mortalities,0
2020-04-09,Asir,Mortalities,0
2020-04-09,Eastern Region,Mortalities,0
2020-04-09,Hail,Mortalities,0
2020-04-09,Jazan,Mortalities,0
2020-04-09,Mecca,Mortalities,1
2020-04-09,Medina,Mortalities,0
2020-04-09,Najran,Mortalities,0
2020-04-09,Northern Borders,Mortalities,0
2020-04-09,Qassim,Mortalities,1
2020-04-09,Riyadh,Mortalities,1
2020-04-09,Tabuk,Mortalities,0
2020-04-10,Al Bahah,Mortalities,0
2020-04-10,Al Jouf,Mortalities,0
2020-04-10,Asir,Mortalities,0
2020-04-10,Eastern Region,Mortalities,0
2020-04-10,Hail,Mortalities,0
2020-04-10,Jazan,Mortalities,0
2020-04-10,Mecca,Mortalities,4
2020-04-10,Medina,Mortalities,1
2020-04-10,Najran,Mortalities,0
2020-04-10,Northern Borders,Mortalities,0
2020-04-10,Qassim,Mortalities,0
2020-04-10,Riyadh,Mortalities,0
2020-04-10,Tabuk,Mortalities,0
2020-04-11,Al Bahah,Mortalities,0
2020-04-11,Al Jouf,Mortalities,0
2020-04-11,Asir,Mortalities,0
2020-04-11,Eastern Region,Mortalities,1
2020-04-11,Hail,Mortalities,0
2020-04-11,Jazan,Mortalities,0
2020-04-11,Mecca,Mortalities,4
2020-04-11,Medina,Mortalities,2
2020-04-11,Najran,Mortalities,0
2020-04-11,Northern Borders,Mortalities,0
2020-04-11,Qassim,Mortalities,0
2020-04-11,Riyadh,Mortalities,0
2020-04-11,Tabuk,Mortalities,0
2020-04-12,Al Bahah,Mortalities,0
2020-04-12,Al Jouf,Mortalities,0
2020-04-12,Asir,Mortalities,0
2020-04-12,Eastern Region,Mortalities,1
2020-04-12,Hail,Mortalities,0
2020-04-12,Jazan,Mortalities,0
2020-04-12,Mecca,Mortalities,2
2020-04-12,Medina,Mortalities,3
2020-04-12,Najran,Mortalities,0
2020-04-12,Northern Borders,Mortalities,0
2020-04-12,Qassim,Mortalities,0
2020-04-12,Riyadh,Mortalities,0
2020-04-12,Tabuk,Mortalities,0
2020-04-13,Al Bahah,Mortalities,0
2020-04-13,Al Jouf,Mortalities,0
2020-04-13,Asir,Mortalities,0
2020-04-13,Eastern Region,Mortalities,0
2020-04-13,Hail,Mortalities,0
2020-04-13,Jazan,Mortalities,0
2020-04-13,Mecca,Mortalities,4
2020-04-13,Medina,Mortalities,4
2020-04-13,Najran,Mortalities,0
2020-04-13,Northern Borders,Mortalities,0
2020-04-13,Qassim,Mortalities,0
2020-04-13,Riyadh,Mortalities,0
2020-04-13,Tabuk,Mortalities,0
2020-04-14,Al Bahah,Mortalities,0
2020-04-14,Al Jouf,Mortalities,0
2020-04-14,Asir,Mortalities,0
2020-04-14,Eastern Region,Mortalities,0
2020-04-14,Hail,Mortalities,0
2020-04-14,Jazan,Mortalities,0
2020-04-14,Mecca,Mortalities,4
2020-04-14,Medina,Mortalities,2
2020-04-14,Najran,Mortalities,0
2020-04-14,Northern Borders,Mortalities,0
2020-04-14,Qassim,Mortalities,0
2020-04-14,Riyadh,Mortalities,0
2020-04-14,Tabuk,Mortalities,0
2020-04-15,Al Bahah,Mortalities,0
2020-04-15,Al Jouf,Mortalities,0
2020-04-15,Asir,Mortalities,0
2020-04-15,Eastern Region,Mortalities,0
2020-04-15,Hail,Mortalities,0
2020-04-15,Jazan,Mortalities,0
2020-04-15,Mecca,Mortalities,3
2020-04-15,Medina,Mortalities,1
2020-04-15,Najran,Mortalities,0
2020-04-15,Northern Borders,Mortalities,0
2020-04-15,Qassim,Mortalities,0
2020-04-15,Riyadh,Mortalities,0
2020-04-15,Tabuk,Mortalities,0
2020-04-16,Al Bahah,Mortalities,0
2020-04-16,Al Jouf,Mortalities,0
2020-04-16,Asir,Mortalities,0
2020-04-16,Eastern Region,Mortalities,0
2020-04-16,Hail,Mortalities,0
2020-04-16,Jazan,Mortalities,0
2020-04-16,Mecca,Mortalities,3
2020-04-16,Medina,Mortalities,0
2020-04-16,Najran,Mortalities,0
2020-04-16,Northern Borders,Mortalities,0
2020-04-16,Qassim,Mortalities,0
2020-04-16,Riyadh,Mortalities,0
2020-04-16,Tabuk,Mortalities,1
2020-04-17,Al Bahah,Mortalities,0
2020-04-17,Al Jouf,Mortalities,0
2020-04-17,Asir,Mortalities,0
2020-04-17,Eastern Region,Mortalities,0
2020-04-17,Hail,Mortalities,0
2020-04-17,Jazan,Mortalities,1
2020-04-17,Mecca,Mortalities,4
2020-04-17,Medina,Mortalities,0
2020-04-17,Najran,Mortalities,0
2020-04-17,Northern Borders,Mortalities,0
2020-04-17,Qassim,Mortalities,0
2020-04-17,Riyadh,Mortalities,0
2020-04-17,Tabuk,Mortalities,0
2020-04-18,Al Bahah,Mortalities,0
2020-04-18,Al Jouf,Mortalities,0
2020-04-18,Asir,Mortalities,0
2020-04-18,Eastern Region,Mortalities,0
2020-04-18,Hail,Mortalities,0
2020-04-18,Jazan,Mortalities,0
2020-04-18,Mecca,Mortalities,5
2020-04-18,Medina,Mortalities,0
2020-04-18,Najran,Mortalities,0
2020-04-18,Northern Borders,Mortalities,0
2020-04-18,Qassim,Mortalities,0
2020-04-18,Riyadh,Mortalities,0
2020-04-18,Tabuk,Mortalities,0
2020-04-19,Al Bahah,Mortalities,0
2020-04-19,Al Jouf,Mortalities,0
2020-04-19,Asir,Mortalities,0
2020-04-19,Eastern Region,Mortalities,0
2020-04-19,Hail,Mortalities,0
2020-04-19,Jazan,Mortalities,0
2020-04-19,Mecca,Mortalities,6
2020-04-19,Medina,Mortalities,0
2020-04-19,Najran,Mortalities,0
2020-04-19,Northern Borders,Mortalities,0
2020-04-19,Qassim,Mortalities,0
2020-04-19,Riyadh,Mortalities,0
2020-04-19,Tabuk,Mortalities,0
2020-04-20,Al Bahah,Mortalities,0
2020-04-20,Al Jouf,Mortalities,0
2020-04-20,Asir,Mortalities,0
2020-04-20,Eastern Region,Mortalities,0
2020-04-20,Hail,Mortalities,0
2020-04-20,Jazan,Mortalities,0
2020-04-20,Mecca,Mortalities,4
2020-04-20,Medina,Mortalities,0
2020-04-20,Najran,Mortalities,0
2020-04-20,Northern Borders,Mortalities,0
2020-04-20,Qassim,Mortalities,0
2020-04-20,Riyadh,Mortalities,2
2020-04-20,Tabuk,Mortalities,0
2020-04-21,Al Bahah,Mortalities,0
2020-04-21,Al Jouf,Mortalities,0
2020-04-21,Asir,Mortalities,0
2020-04-21,Eastern Region,Mortalities,0
2020-04-21,Hail,Mortalities,0
2020-04-21,Jazan,Mortalities,0
2020-04-21,Mecca,Mortalities,5
2020-04-21,Medina,Mortalities,0
2020-04-21,Najran,Mortalities,0
2020-04-21,Northern Borders,Mortalities,0
2020-04-21,Qassim,Mortalities,0
2020-04-21,Riyadh,Mortalities,0
2020-04-21,Tabuk,Mortalities,0
2020-04-22,Al Bahah,Mortalities,0
2020-04-22,Al Jouf,Mortalities,0
2020-04-22,Asir,Mortalities,0
2020-04-22,Eastern Region,Mortalities,0
2020-04-22,Hail,Mortalities,0
2020-04-22,Jazan,Mortalities,0
2020-04-22,Mecca,Mortalities,7
2020-04-22,Medina,Mortalities,0
2020-04-22,Najran,Mortalities,0
2020-04-22,Northern Borders,Mortalities,0
2020-04-22,Qassim,Mortalities,0
2020-04-22,Riyadh,Mortalities,0
2020-04-22,Tabuk,Mortalities,0
2020-04-23,Al Bahah,Mortalities,0
2020-04-23,Al Jouf,Mortalities,0
2020-04-23,Asir,Mortalities,0
2020-04-23,Eastern Region,Mortalities,0
2020-04-23,Hail,Mortalities,0
2020-04-23,Jazan,Mortalities,0
2020-04-23,Mecca,Mortalities,6
2020-04-23,Medina,Mortalities,0
2020-04-23,Najran,Mortalities,0
2020-04-23,Northern Borders,Mortalities,0
2020-04-23,Qassim,Mortalities,0
2020-04-23,Riyadh,Mortalities,0
2020-04-23,Tabuk,Mortalities,0
2020-04-24,Al Bahah,Mortalities,0
2020-04-24,Al Jouf,Mortalities,0
2020-04-24,Asir,Mortalities,0
2020-04-24,Eastern Region,Mortalities,0
2020-04-24,Hail,Mortalities,0
2020-04-24,Jazan,Mortalities,0
2020-04-24,Mecca,Mortalities,9
2020-04-24,Medina,Mortalities,0
2020-04-24,Najran,Mortalities,0
2020-04-24,Northern Borders,Mortalities,0
2020-04-24,Qassim,Mortalities,0
2020-04-24,Riyadh,Mortalities,0
2020-04-24,Tabuk,Mortalities,0
2020-04-25,Al Bahah,Mortalities,0
2020-04-25,Al Jouf,Mortalities,0
2020-04-25,Asir,Mortalities,0
2020-04-25,Eastern Region,Mortalities,1
2020-04-25,Hail,Mortalities,0
2020-04-25,Jazan,Mortalities,0
2020-04-25,Mecca,Mortalities,2
2020-04-25,Medina,Mortalities,0
2020-04-25,Najran,Mortalities,0
2020-04-25,Northern Borders,Mortalities,0
2020-04-25,Qassim,Mortalities,0
2020-04-25,Riyadh,Mortalities,0
2020-04-25,Tabuk,Mortalities,0
2020-04-26,Al Bahah,Mortalities,0
2020-04-26,Al Jouf,Mortalities,0
2020-04-26,Asir,Mortalities,0
2020-04-26,Eastern Region,Mortalities,0
2020-04-26,Hail,Mortalities,0
2020-04-26,Jazan,Mortalities,0
2020-04-26,Mecca,Mortalities,5
2020-04-26,Medina,Mortalities,0
2020-04-26,Najran,Mortalities,0
2020-04-26,Northern Borders,Mortalities,0
2020-04-26,Qassim,Mortalities,0
2020-04-26,Riyadh,Mortalities,0
2020-04-26,Tabuk,Mortalities,0
2020-04-27,Al Bahah,Mortalities,0
2020-04-27,Al Jouf,Mortalities,0
2020-04-27,Asir,Mortalities,0
2020-04-27,Eastern Region,Mortalities,0
2020-04-27,Hail,Mortalities,0
2020-04-27,Jazan,Mortalities,0
2020-04-27,Mecca,Mortalities,8
2020-04-27,Medina,Mortalities,0
2020-04-27,Najran,Mortalities,0
2020-04-27,Northern Borders,Mortalities,0
2020-04-27,Qassim,Mortalities,0
2020-04-27,Riyadh,Mortalities,0
2020-04-27,Tabuk,Mortalities,0
2020-04-28,Al Bahah,Mortalities,0
2020-04-28,Al Jouf,Mortalities,0
2020-04-28,Asir,Mortalities,0
2020-04-28,Eastern Region,Mortalities,4
2020-04-28,Hail,Mortalities,0
2020-04-28,Jazan,Mortalities,0
2020-04-28,Mecca,Mortalities,1
2020-04-28,Medina,Mortalities,0
2020-04-28,Najran,Mortalities,0
2020-04-28,Northern Borders,Mortalities,0
2020-04-28,Qassim,Mortalities,0
2020-04-28,Riyadh,Mortalities,0
2020-04-28,Tabuk,Mortalities,0
2020-04-29,Al Bahah,Mortalities,0
2020-04-29,Al Jouf,Mortalities,0
2020-04-29,Asir,Mortalities,0
2020-04-29,Eastern Region,Mortalities,0
2020-04-29,Hail,Mortalities,0
2020-04-29,Jazan,Mortalities,0
2020-04-29,Mecca,Mortalities,4
2020-04-29,Medina,Mortalities,0
2020-04-29,Najran,Mortalities,0
2020-04-29,Northern Borders,Mortalities,0
2020-04-29,Qassim,Mortalities,0
2020-04-29,Riyadh,Mortalities,1
2020-04-29,Tabuk,Mortalities,0
2020-04-30,Al Bahah,Mortalities,0
2020-04-30,Al Jouf,Mortalities,0
2020-04-30,Asir,Mortalities,0
2020-04-30,Eastern Region,Mortalities,0
2020-04-30,Hail,Mortalities,0
2020-04-30,Jazan,Mortalities,0
2020-04-30,Mecca,Mortalities,7
2020-04-30,Medina,Mortalities,0
2020-04-30,Najran,Mortalities,0
2020-04-30,Northern Borders,Mortalities,0
2020-04-30,Qassim,Mortalities,0
2020-04-30,Riyadh,Mortalities,0
2020-04-30,Tabuk,Mortalities,0
2020-05-01,Al Bahah,Mortalities,0
2020-05-01,Al Jouf,Mortalities,0
2020-05-01,Asir,Mortalities,0
2020-05-01,Eastern Region,Mortalities,0
2020-05-01,Hail,Mortalities,0
2020-05-01,Jazan,Mortalities,0
2020-05-01,Mecca,Mortalities,7
2020-05-01,Medina,Mortalities,0
2020-05-01,Najran,Mortalities,0
2020-05-01,Northern Borders,Mortalities,0
2020-05-01,Qassim,Mortalities,0
2020-05-01,Riyadh,Mortalities,0
2020-05-01,Tabuk,Mortalities,0
2020-05-02,Al Bahah,Mortalities,0
2020-05-02,Al Jouf,Mortalities,0
2020-05-02,Asir,Mortalities,0
2020-05-02,Eastern Region,Mortalities,1
2020-05-02,Hail,Mortalities,0
2020-05-02,Jazan,Mortalities,0
2020-05-02,Mecca,Mortalities,5
2020-05-02,Medina,Mortalities,1
2020-05-02,Najran,Mortalities,0
2020-05-02,Northern Borders,Mortalities,0
2020-05-02,Qassim,Mortalities,0
2020-05-02,Riyadh,Mortalities,1
2020-05-02,Tabuk,Mortalities,0
2020-05-03,Al Bahah,Mortalities,0
2020-05-03,Al Jouf,Mortalities,0
2020-05-03,Asir,Mortalities,0
2020-05-03,Eastern Region,Mortalities,0
2020-05-03,Hail,Mortalities,0
2020-05-03,Jazan,Mortalities,0
2020-05-03,Mecca,Mortalities,7
2020-05-03,Medina,Mortalities,0
2020-05-03,Najran,Mortalities,0
2020-05-03,Northern Borders,Mortalities,0
2020-05-03,Qassim,Mortalities,0
2020-05-03,Riyadh,Mortalities,0
2020-05-03,Tabuk,Mortalities,0
2020-05-04,Al Bahah,Mortalities,0
2020-05-04,Al Jouf,Mortalities,0
2020-05-04,Asir,Mortalities,0
2020-05-04,Eastern Region,Mortalities,0
2020-05-04,Hail,Mortalities,0
2020-05-04,Jazan,Mortalities,0
2020-05-04,Mecca,Mortalities,6
2020-05-04,Medina,Mortalities,1
2020-05-04,Najran,Mortalities,0
2020-05-04,Northern Borders,Mortalities,0
2020-05-04,Qassim,Mortalities,1
2020-05-04,Riyadh,Mortalities,1
2020-05-04,Tabuk,Mortalities,0
2020-05-05,Al Bahah,Mortalities,0
2020-05-05,Al Jouf,Mortalities,0
2020-05-05,Asir,Mortalities,0
2020-05-05,Eastern Region,Mortalities,0
2020-05-05,Hail,Mortalities,0
2020-05-05,Jazan,Mortalities,0
2020-05-05,Mecca,Mortalities,7
2020-05-05,Medina,Mortalities,1
2020-05-05,Najran,Mortalities,0
2020-05-05,Northern Borders,Mortalities,0
2020-05-05,Qassim,Mortalities,0
2020-05-05,Riyadh,Mortalities,1
2020-05-05,Tabuk,Mortalities,0
2020-05-06,Al Bahah,Mortalities,0
2020-05-06,Al Jouf,Mortalities,0
2020-05-06,Asir,Mortalities,0
2020-05-06,Eastern Region,Mortalities,1
2020-05-06,Hail,Mortalities,0
2020-05-06,Jazan,Mortalities,0
2020-05-06,Mecca,Mortalities,7
2020-05-06,Medina,Mortalities,1
2020-05-06,Najran,Mortalities,0
2020-05-06,Northern Borders,Mortalities,0
2020-05-06,Qassim,Mortalities,0
2020-05-06,Riyadh,Mortalities,1
2020-05-06,Tabuk,Mortalities,0
2020-05-07,Al Bahah,Mortalities,0
2020-05-07,Al Jouf,Mortalities,0
2020-05-07,Asir,Mortalities,0
2020-05-07,Eastern Region,Mortalities,0
2020-05-07,Hail,Mortalities,0
2020-05-07,Jazan,Mortalities,0
2020-05-07,Mecca,Mortalities,8
2020-05-07,Medina,Mortalities,1
2020-05-07,Najran,Mortalities,0
2020-05-07,Northern Borders,Mortalities,0
2020-05-07,Qassim,Mortalities,0
2020-05-07,Riyadh,Mortalities,1
2020-05-07,Tabuk,Mortalities,0
2020-05-08,Al Bahah,Mortalities,0
2020-05-08,Al Jouf,Mortalities,0
2020-05-08,Asir,Mortalities,0
2020-05-08,Eastern Region,Mortalities,1
2020-05-08,Hail,Mortalities,0
2020-05-08,Jazan,Mortalities,0
2020-05-08,Mecca,Mortalities,8
2020-05-08,Medina,Mortalities,0
2020-05-08,Najran,Mortalities,0
2020-05-08,Northern Borders,Mortalities,0
2020-05-08,Qassim,Mortalities,0
2020-05-08,Riyadh,Mortalities,1
2020-05-08,Tabuk,Mortalities,0
2020-05-09,Al Bahah,Mortalities,0
2020-05-09,Al Jouf,Mortalities,0
2020-05-09,Asir,Mortalities,0
2020-05-09,Eastern Region,Mortalities,0
2020-05-09,Hail,Mortalities,0
2020-05-09,Jazan,Mortalities,0
2020-05-09,Mecca,Mortalities,5
2020-05-09,Medina,Mortalities,0
2020-05-09,Najran,Mortalities,0
2020-05-09,Northern Borders,Mortalities,0
2020-05-09,Qassim,Mortalities,0
2020-05-09,Riyadh,Mortalities,2
2020-05-09,Tabuk,Mortalities,0
2020-05-10,Al Bahah,Mortalities,0
2020-05-10,Al Jouf,Mortalities,0
2020-05-10,Asir,Mortalities,0
2020-05-10,Eastern Region,Mortalities,0
2020-05-10,Hail,Mortalities,0
2020-05-10,Jazan,Mortalities,0
2020-05-10,Mecca,Mortalities,7
2020-05-10,Medina,Mortalities,2
2020-05-10,Najran,Mortalities,0
2020-05-10,Northern Borders,Mortalities,0
2020-05-10,Qassim,Mortalities,0
2020-05-10,Riyadh,Mortalities,0
2020-05-10,Tabuk,Mortalities,0
2020-05-11,Al Bahah,Mortalities,0
2020-05-11,Al Jouf,Mortalities,0
2020-05-11,Asir,Mortalities,0
2020-05-11,Eastern Region,Mortalities,0
2020-05-11,Hail,Mortalities,0
2020-05-11,Jazan,Mortalities,0
2020-05-11,Mecca,Mortalities,9
2020-05-11,Medina,Mortalities,0
2020-05-11,Najran,Mortalities,0
2020-05-11,Northern Borders,Mortalities,0
2020-05-11,Qassim,Mortalities,0
2020-05-11,Riyadh,Mortalities,0
2020-05-11,Tabuk,Mortalities,0
2020-05-12,Al Bahah,Mortalities,0
2020-05-12,Al Jouf,Mortalities,0
2020-05-12,Asir,Mortalities,0
2020-05-12,Eastern Region,Mortalities,0
2020-05-12,Hail,Mortalities,0
2020-05-12,Jazan,Mortalities,0
2020-05-12,Mecca,Mortalities,9
2020-05-12,Medina,Mortalities,0
2020-05-12,Najran,Mortalities,0
2020-05-12,Northern Borders,Mortalities,0
2020-05-12,Qassim,Mortalities,0
2020-05-12,Riyadh,Mortalities,0
2020-05-12,Tabuk,Mortalities,0
2020-05-13,Al Bahah,Mortalities,0
2020-05-13,Al Jouf,Mortalities,0
2020-05-13,Asir,Mortalities,0
2020-05-13,Eastern Region,Mortalities,0
2020-05-13,Hail,Mortalities,0
2020-05-13,Jazan,Mortalities,0
2020-05-13,Mecca,Mortalities,8
2020-05-13,Medina,Mortalities,1
2020-05-13,Najran,Mortalities,0
2020-05-13,Northern Borders,Mortalities,0
2020-05-13,Qassim,Mortalities,0
2020-05-13,Riyadh,Mortalities,1
2020-05-13,Tabuk,Mortalities,0
2020-05-14,Al Bahah,Mortalities,0
2020-05-14,Al Jouf,Mortalities,0
2020-05-14,Asir,Mortalities,0
2020-05-14,Eastern Region,Mortalities,1
2020-05-14,Hail,Mortalities,0
2020-05-14,Jazan,Mortalities,0
2020-05-14,Mecca,Mortalities,7
2020-05-14,Medina,Mortalities,0
2020-05-14,Najran,Mortalities,0
2020-05-14,Northern Borders,Mortalities,0
2020-05-14,Qassim,Mortalities,0
2020-05-14,Riyadh,Mortalities,1
2020-05-14,Tabuk,Mortalities,0
2020-05-15,Al Bahah,Mortalities,0
2020-05-15,Al Jouf,Mortalities,0
2020-05-15,Asir,Mortalities,0
2020-05-15,Eastern Region,Mortalities,0
2020-05-15,Hail,Mortalities,0
2020-05-15,Jazan,Mortalities,0
2020-05-15,Mecca,Mortalities,8
2020-05-15,Medina,Mortalities,1
2020-05-15,Najran,Mortalities,0
2020-05-15,Northern Borders,Mortalities,1
2020-05-15,Qassim,Mortalities,0
2020-05-15,Riyadh,Mortalities,0
2020-05-15,Tabuk,Mortalities,0
2020-05-16,Al Bahah,Mortalities,0
2020-05-16,Al Jouf,Mortalities,0
2020-05-16,Asir,Mortalities,0
2020-05-16,Eastern Region,Mortalities,1
2020-05-16,Hail,Mortalities,0
2020-05-16,Jazan,Mortalities,0
2020-05-16,Mecca,Mortalities,6
2020-05-16,Medina,Mortalities,1
2020-05-16,Najran,Mortalities,0
2020-05-16,Northern Borders,Mortalities,0
2020-05-16,Qassim,Mortalities,0
2020-05-16,Riyadh,Mortalities,2
2020-05-16,Tabuk,Mortalities,0
2020-05-17,Al Bahah,Mortalities,0
2020-05-17,Al Jouf,Mortalities,0
2020-05-17,Asir,Mortalities,0
2020-05-17,Eastern Region,Mortalities,1
2020-05-17,Hail,Mortalities,0
2020-05-17,Jazan,Mortalities,0
2020-05-17,Mecca,Mortalities,5
2020-05-17,Medina,Mortalities,1
2020-05-17,Najran,Mortalities,0
2020-05-17,Northern Borders,Mortalities,0
2020-05-17,Qassim,Mortalities,1
2020-05-17,Riyadh,Mortalities,0
2020-05-17,Tabuk,Mortalities,0
2020-05-18,Al Bahah,Mortalities,0
2020-05-18,Al Jouf,Mortalities,0
2020-05-18,Asir,Mortalities,0
2020-05-18,Eastern Region,Mortalities,2
2020-05-18,Hail,Mortalities,0
2020-05-18,Jazan,Mortalities,0
2020-05-18,Mecca,Mortalities,6
2020-05-18,Medina,Mortalities,0
2020-05-18,Najran,Mortalities,0
2020-05-18,Northern Borders,Mortalities,0
2020-05-18,Qassim,Mortalities,0
2020-05-18,Riyadh,Mortalities,1
2020-05-18,Tabuk,Mortalities,0
2020-05-19,Al Bahah,Mortalities,0
2020-05-19,Al Jouf,Mortalities,0
2020-05-19,Asir,Mortalities,0
2020-05-19,Eastern Region,Mortalities,0
2020-05-19,Hail,Mortalities,0
2020-05-19,Jazan,Mortalities,0
2020-05-19,Mecca,Mortalities,10
2020-05-19,Medina,Mortalities,0
2020-05-19,Najran,Mortalities,0
2020-05-19,Northern Borders,Mortalities,0
2020-05-19,Qassim,Mortalities,0
2020-05-19,Riyadh,Mortalities,0
2020-05-19,Tabuk,Mortalities,0
2020-05-20,Al Bahah,Mortalities,0
2020-05-20,Al Jouf,Mortalities,0
2020-05-20,Asir,Mortalities,0
2020-05-20,Eastern Region,Mortalities,0
2020-05-20,Hail,Mortalities,0
2020-05-20,Jazan,Mortalities,0
2020-05-20,Mecca,Mortalities,12
2020-05-20,Medina,Mortalities,0
2020-05-20,Najran,Mortalities,0
2020-05-20,Northern Borders,Mortalities,0
2020-05-20,Qassim,Mortalities,0
2020-05-20,Riyadh,Mortalities,0
2020-05-20,Tabuk,Mortalities,0
2020-05-21,Al Bahah,Mortalities,0
2020-05-21,Al Jouf,Mortalities,0
2020-05-21,Asir,Mortalities,0
2020-05-21,Eastern Region,Mortalities,1
2020-05-21,Hail,Mortalities,0
2020-05-21,Jazan,Mortalities,0
2020-05-21,Mecca,Mortalities,10
2020-05-21,Medina,Mortalities,1
2020-05-21,Najran,Mortalities,0
2020-05-21,Northern Borders,Mortalities,0
2020-05-21,Qassim,Mortalities,0
2020-05-21,Riyadh,Mortalities,1
2020-05-21,Tabuk,Mortalities,0
2020-05-22,Al Bahah,Mortalities,0
2020-05-22,Al Jouf,Mortalities,0
2020-05-22,Asir,Mortalities,0
2020-05-22,Eastern Region,Mortalities,1
2020-05-22,Hail,Mortalities,0
2020-05-22,Jazan,Mortalities,2
2020-05-22,Mecca,Mortalities,11
2020-05-22,Medina,Mortalities,0
2020-05-22,Najran,Mortalities,0
2020-05-22,Northern Borders,Mortalities,0
2020-05-22,Qassim,Mortalities,0
2020-05-22,Riyadh,Mortalities,1
2020-05-22,Tabuk,Mortalities,0
2020-05-23,Al Bahah,Mortalities,0
2020-05-23,Al Jouf,Mortalities,0
2020-05-23,Asir,Mortalities,0
2020-05-23,Eastern Region,Mortalities,0
2020-05-23,Hail,Mortalities,0
2020-05-23,Jazan,Mortalities,0
2020-05-23,Mecca,Mortalities,10
2020-05-23,Medina,Mortalities,0
2020-05-23,Najran,Mortalities,0
2020-05-23,Northern Borders,Mortalities,0
2020-05-23,Qassim,Mortalities,0
2020-05-23,Riyadh,Mortalities,1
2020-05-23,Tabuk,Mortalities,0
2020-05-24,Al Bahah,Mortalities,0
2020-05-24,Al Jouf,Mortalities,0
2020-05-24,Asir,Mortalities,0
2020-05-24,Eastern Region,Mortalities,0
2020-05-24,Hail,Mortalities,0
2020-05-24,Jazan,Mortalities,1
2020-05-24,Mecca,Mortalities,8
2020-05-24,Medina,Mortalities,0
2020-05-24,Najran,Mortalities,0
2020-05-24,Northern Borders,Mortalities,0
2020-05-24,Qassim,Mortalities,0
2020-05-24,Riyadh,Mortalities,0
2020-05-24,Tabuk,Mortalities,0
2020-05-25,Al Bahah,Mortalities,0
2020-05-25,Al Jouf,Mortalities,0
2020-05-25,Asir,Mortalities,0
2020-05-25,Eastern Region,Mortalities,1
2020-05-25,Hail,Mortalities,0
2020-05-25,Jazan,Mortalities,0
2020-05-25,Mecca,Mortalities,10
2020-05-25,Medina,Mortalities,1
2020-05-25,Najran,Mortalities,0
2020-05-25,Northern Borders,Mortalities,0
2020-05-25,Qassim,Mortalities,0
2020-05-25,Riyadh,Mortalities,0
2020-05-25,Tabuk,Mortalities,0
2020-05-26,Al Bahah,Mortalities,0
2020-05-26,Al Jouf,Mortalities,0
2020-05-26,Asir,Mortalities,0
2020-05-26,Eastern Region,Mortalities,0
2020-05-26,Hail,Mortalities,0
2020-05-26,Jazan,Mortalities,0
2020-05-26,Mecca,Mortalities,11
2020-05-26,Medina,Mortalities,1
2020-05-26,Najran,Mortalities,0
2020-05-26,Northern Borders,Mortalities,0
2020-05-26,Qassim,Mortalities,0
2020-05-26,Riyadh,Mortalities,2
2020-05-26,Tabuk,Mortalities,0
2020-05-27,Al Bahah,Mortalities,0
2020-05-27,Al Jouf,Mortalities,0
2020-05-27,Asir,Mortalities,0
2020-05-27,Eastern Region,Mortalities,2
2020-05-27,Hail,Mortalities,0
2020-05-27,Jazan,Mortalities,1
2020-05-27,Mecca,Mortalities,9
