Date,City,Case,Count
2020-04-12,As Sufairy,Recoveries,0
2020-04-12,Bqeeq,Recoveries,0
2020-04-12,Dahran,Recoveries,9
2020-04-12,Dammam,Recoveries,42
2020-04-12,Hafr Al Batin,Recoveries,0
2020-04-12,Hardh,Recoveries,0
2020-04-12,Hufof,Recoveries,7
2020-04-12,Jubail,Recoveries,1
2020-04-12,Khafji,Recoveries,0
2020-04-12,Khobar,Recoveries,6
2020-04-12,Mulayjah,Recoveries,0
2020-04-12,Nairyah,Recoveries,1
2020-04-12,Qaryat Al Ulya,Recoveries,0
2020-04-12,Qatif,Recoveries,60
2020-04-12,Ras Tanura,Recoveries,0
2020-04-12,Safwa,Recoveries,0
2020-04-12,Saihat,Recoveries,0
2020-04-12,Salwa,Recoveries,0
2020-04-12,Samodah,Recoveries,0
2020-04-12,Urayarah,Recoveries,0
2020-04-13,AL Oyoun,Recoveries,0
2020-04-13,Adh Dhibiyyah,Recoveries,0
2020-04-13,Al Batahaa,Recoveries,0
2020-04-13,Al Jafr,Recoveries,0
2020-04-13,Al Mubarraz,Recoveries,0
2020-04-13,Al Qaysomah,Recoveries,0
2020-04-13,Al Suyariah,Recoveries,0
2020-04-13,Ar Ruqi,Recoveries,0
2020-04-13,As Sufairy,Recoveries,0
2020-04-13,Bqeeq,Recoveries,0
2020-04-13,Dahran,Recoveries,9
2020-04-13,Dammam,Recoveries,44
2020-04-13,Hafr Al Batin,Recoveries,1
2020-04-13,Hardh,Recoveries,0
2020-04-13,Hufof,Recoveries,7
2020-04-13,Jubail,Recoveries,1
2020-04-13,Khafji,Recoveries,0
2020-04-13,Khobar,Recoveries,6
2020-04-13,Mulayjah,Recoveries,0
2020-04-13,Nairyah,Recoveries,1
2020-04-13,Qaryat Al Ulya,Recoveries,0
2020-04-13,Qatif,Recoveries,63
2020-04-13,Ras Tanura,Recoveries,0
2020-04-13,Safwa,Recoveries,0
2020-04-13,Saihat,Recoveries,0
2020-04-13,Salwa,Recoveries,0
2020-04-13,Samodah,Recoveries,0
2020-04-13,Urayarah,Recoveries,0
2020-04-14,AL Oyoun,Recoveries,0
2020-04-14,Adh Dhibiyyah,Recoveries,0
2020-04-14,Al Batahaa,Recoveries,0
2020-04-14,Al Jafr,Recoveries,0
2020-04-14,Al Mubarraz,Recoveries,0
2020-04-14,Al Qaysomah,Recoveries,0
2020-04-14,Al Suyariah,Recoveries,0
2020-04-14,Ar Ruqi,Recoveries,0
2020-04-14,As Sufairy,Recoveries,0
2020-04-14,Bqeeq,Recoveries,0
2020-04-14,Dahran,Recoveries,9
2020-04-14,Dammam,Recoveries,44
2020-04-14,Hafr Al Batin,Recoveries,1
2020-04-14,Hardh,Recoveries,0
2020-04-14,Hufof,Recoveries,8
2020-04-14,Jubail,Recoveries,1
2020-04-14,Khafji,Recoveries,0
2020-04-14,Khobar,Recoveries,6
2020-04-14,Mulayjah,Recoveries,0
2020-04-14,Nairyah,Recoveries,1
2020-04-14,Qaryat Al Ulya,Recoveries,0
2020-04-14,Qatif,Recoveries,63
2020-04-14,Ras Tanura,Recoveries,0
2020-04-14,Safwa,Recoveries,0
2020-04-14,Saihat,Recoveries,0
2020-04-14,Salwa,Recoveries,0
2020-04-14,Samodah,Recoveries,0
2020-04-14,Urayarah,Recoveries,0
2020-04-15,AL Oyoun,Recoveries,0
2020-04-15,Adh Dhibiyyah,Recoveries,0
2020-04-15,Al Batahaa,Recoveries,0
2020-04-15,Al Jafr,Recoveries,0
2020-04-15,Al Mubarraz,Recoveries,0
2020-04-15,Al Qaysomah,Recoveries,0
2020-04-15,Al Suyariah,Recoveries,0
2020-04-15,Ar Ruqi,Recoveries,0
2020-04-15,As Sufairy,Recoveries,0
2020-04-15,Bqeeq,Recoveries,0
2020-04-15,Dahran,Recoveries,13
2020-04-15,Dammam,Recoveries,49
2020-04-15,Hafr Al Batin,Recoveries,1
2020-04-15,Hardh,Recoveries,0
2020-04-15,Hufof,Recoveries,9
2020-04-15,Jubail,Recoveries,1
2020-04-15,Khafji,Recoveries,0
2020-04-15,Khobar,Recoveries,7
2020-04-15,Mulayjah,Recoveries,0
2020-04-15,Nairyah,Recoveries,1
2020-04-15,Qaryat Al Ulya,Recoveries,0
2020-04-15,Qatif,Recoveries,71
2020-04-15,Ras Tanura,Recoveries,2
2020-04-15,Safwa,Recoveries,0
2020-04-15,Saihat,Recoveries,0
2020-04-15,Salwa,Recoveries,0
2020-04-15,Samodah,Recoveries,0
2020-04-15,Urayarah,Recoveries,0
2020-04-16,AL Oyoun,Recoveries,0
2020-04-16,Adh Dhibiyyah,Recoveries,0
2020-04-16,Al Batahaa,Recoveries,0
2020-04-16,Al Jafr,Recoveries,0
2020-04-16,Al Mubarraz,Recoveries,0
2020-04-16,Al Qaysomah,Recoveries,0
2020-04-16,Al Suyariah,Recoveries,0
2020-04-16,Ar Ruqi,Recoveries,0
2020-04-16,As Sufairy,Recoveries,0
2020-04-16,Bqeeq,Recoveries,0
2020-04-16,Dahran,Recoveries,22
2020-04-16,Dammam,Recoveries,50
2020-04-16,Hafr Al Batin,Recoveries,1
2020-04-16,Hardh,Recoveries,0
2020-04-16,Hufof,Recoveries,15
2020-04-16,Jubail,Recoveries,1
2020-04-16,Khafji,Recoveries,0
2020-04-16,Khobar,Recoveries,7
2020-04-16,Mulayjah,Recoveries,0
2020-04-16,Nairyah,Recoveries,1
2020-04-16,Qaryat Al Ulya,Recoveries,0
2020-04-16,Qatif,Recoveries,73
2020-04-16,Ras Tanura,Recoveries,2
2020-04-16,Safwa,Recoveries,0
2020-04-16,Saihat,Recoveries,0
2020-04-16,Salwa,Recoveries,0
2020-04-16,Samodah,Recoveries,0
2020-04-16,Urayarah,Recoveries,0
2020-04-17,AL Oyoun,Recoveries,0
2020-04-17,Adh Dhibiyyah,Recoveries,0
2020-04-17,Al Batahaa,Recoveries,0
2020-04-17,Al Jafr,Recoveries,0
2020-04-17,Al Mubarraz,Recoveries,0
2020-04-17,Al Qaysomah,Recoveries,0
2020-04-17,Al Suyariah,Recoveries,0
2020-04-17,Ar Ruqi,Recoveries,0
2020-04-17,As Sufairy,Recoveries,0
2020-04-17,Bqeeq,Recoveries,0
2020-04-17,Dahran,Recoveries,22
2020-04-17,Dammam,Recoveries,56
2020-04-17,Hafr Al Batin,Recoveries,1
2020-04-17,Hardh,Recoveries,0
2020-04-17,Hufof,Recoveries,20
2020-04-17,Jubail,Recoveries,1
2020-04-17,Khafji,Recoveries,0
2020-04-17,Khobar,Recoveries,7
2020-04-17,Mulayjah,Recoveries,0
2020-04-17,Nairyah,Recoveries,1
2020-04-17,Qaryat Al Ulya,Recoveries,0
2020-04-17,Qatif,Recoveries,76
2020-04-17,Ras Tanura,Recoveries,2
2020-04-17,Safwa,Recoveries,0
2020-04-17,Saihat,Recoveries,0
2020-04-17,Salwa,Recoveries,0
2020-04-17,Samodah,Recoveries,0
2020-04-17,Urayarah,Recoveries,0
2020-04-18,AL Oyoun,Recoveries,0
2020-04-18,Adh Dhibiyyah,Recoveries,0
2020-04-18,Al Batahaa,Recoveries,0
2020-04-18,Al Jafr,Recoveries,0
2020-04-18,Al Mubarraz,Recoveries,0
2020-04-18,Al Qaysomah,Recoveries,0
2020-04-18,Al Suyariah,Recoveries,0
2020-04-18,Ar Ruqi,Recoveries,0
2020-04-18,As Sufairy,Recoveries,0
2020-04-18,Bqeeq,Recoveries,0
2020-04-18,Dahran,Recoveries,22
2020-04-18,Dammam,Recoveries,69
2020-04-18,Hafr Al Batin,Recoveries,1
2020-04-18,Hardh,Recoveries,0
2020-04-18,Hufof,Recoveries,20
2020-04-18,Jubail,Recoveries,2
2020-04-18,Khafji,Recoveries,0
2020-04-18,Khobar,Recoveries,8
2020-04-18,Mulayjah,Recoveries,0
2020-04-18,Nairyah,Recoveries,1
2020-04-18,Qaryat Al Ulya,Recoveries,0
2020-04-18,Qatif,Recoveries,94
2020-04-18,Ras Tanura,Recoveries,4
2020-04-18,Safwa,Recoveries,0
2020-04-18,Saihat,Recoveries,0
2020-04-18,Salwa,Recoveries,0
2020-04-18,Samodah,Recoveries,0
2020-04-18,Urayarah,Recoveries,0
2020-04-19,AL Oyoun,Recoveries,0
2020-04-19,Adh Dhibiyyah,Recoveries,0
2020-04-19,Al Batahaa,Recoveries,0
2020-04-19,Al Jafr,Recoveries,0
2020-04-19,Al Mubarraz,Recoveries,0
2020-04-19,Al Qaysomah,Recoveries,0
2020-04-19,Al Suyariah,Recoveries,0
2020-04-19,Ar Ruqi,Recoveries,0
2020-04-19,As Sufairy,Recoveries,0
2020-04-19,Bqeeq,Recoveries,0
2020-04-19,Dahran,Recoveries,22
2020-04-19,Dammam,Recoveries,72
2020-04-19,Hafr Al Batin,Recoveries,1
2020-04-19,Hardh,Recoveries,0
2020-04-19,Hufof,Recoveries,20
2020-04-19,Jubail,Recoveries,2
2020-04-19,Khafji,Recoveries,0
2020-04-19,Khobar,Recoveries,8
2020-04-19,Mulayjah,Recoveries,0
2020-04-19,Nairyah,Recoveries,1
2020-04-19,Qaryat Al Ulya,Recoveries,0
2020-04-19,Qatif,Recoveries,97
2020-04-19,Ras Tanura,Recoveries,4
2020-04-19,Safwa,Recoveries,0
2020-04-19,Saihat,Recoveries,0
2020-04-19,Salwa,Recoveries,0
2020-04-19,Samodah,Recoveries,0
2020-04-19,Urayarah,Recoveries,0
2020-04-20,AL Oyoun,Recoveries,0
2020-04-20,Adh Dhibiyyah,Recoveries,0
2020-04-20,Al Batahaa,Recoveries,0
2020-04-20,Al Jafr,Recoveries,0
2020-04-20,Al Mubarraz,Recoveries,0
2020-04-20,Al Qaysomah,Recoveries,0
2020-04-20,Al Suyariah,Recoveries,0
2020-04-20,Ar Ruqi,Recoveries,0
2020-04-20,As Sufairy,Recoveries,0
2020-04-20,Bqeeq,Recoveries,0
2020-04-20,Dahran,Recoveries,23
2020-04-20,Dammam,Recoveries,85
2020-04-20,Hafr Al Batin,Recoveries,1
2020-04-20,Hardh,Recoveries,0
2020-04-20,Hufof,Recoveries,23
2020-04-20,Jubail,Recoveries,2
2020-04-20,Khafji,Recoveries,0
2020-04-20,Khobar,Recoveries,17
2020-04-20,Mulayjah,Recoveries,0
2020-04-20,Nairyah,Recoveries,1
2020-04-20,Qaryat Al Ulya,Recoveries,0
2020-04-20,Qatif,Recoveries,124
2020-04-20,Ras Tanura,Recoveries,5
2020-04-20,Safwa,Recoveries,0
2020-04-20,Saihat,Recoveries,0
2020-04-20,Salwa,Recoveries,0
2020-04-20,Samodah,Recoveries,0
2020-04-20,Urayarah,Recoveries,0
2020-04-21,AL Oyoun,Recoveries,0
2020-04-21,Adh Dhibiyyah,Recoveries,0
2020-04-21,Al Batahaa,Recoveries,0
2020-04-21,Al Jafr,Recoveries,0
2020-04-21,Al Mubarraz,Recoveries,0
2020-04-21,Al Qaysomah,Recoveries,0
2020-04-21,Al Suyariah,Recoveries,0
2020-04-21,Ar Ruqi,Recoveries,0
2020-04-21,As Sufairy,Recoveries,0
2020-04-21,Bqeeq,Recoveries,0
2020-04-21,Dahran,Recoveries,26
2020-04-21,Dammam,Recoveries,110
2020-04-21,Hafr Al Batin,Recoveries,1
2020-04-21,Hardh,Recoveries,0
2020-04-21,Hufof,Recoveries,23
2020-04-21,Jubail,Recoveries,3
2020-04-21,Khafji,Recoveries,0
2020-04-21,Khobar,Recoveries,22
2020-04-21,Mulayjah,Recoveries,0
2020-04-21,Nairyah,Recoveries,1
2020-04-21,Qaryat Al Ulya,Recoveries,0
2020-04-21,Qatif,Recoveries,151
2020-04-21,Ras Tanura,Recoveries,6
2020-04-21,Safwa,Recoveries,0
2020-04-21,Saihat,Recoveries,0
2020-04-21,Salwa,Recoveries,0
2020-04-21,Samodah,Recoveries,0
2020-04-21,Urayarah,Recoveries,0
2020-04-22,AL Oyoun,Recoveries,0
2020-04-22,Adh Dhibiyyah,Recoveries,0
2020-04-22,Al Batahaa,Recoveries,0
2020-04-22,Al Jafr,Recoveries,0
2020-04-22,Al Mubarraz,Recoveries,0
2020-04-22,Al Qaysomah,Recoveries,0
2020-04-22,Al Suyariah,Recoveries,0
2020-04-22,Ar Ruqi,Recoveries,0
2020-04-22,As Sufairy,Recoveries,0
2020-04-22,Bqeeq,Recoveries,0
2020-04-22,Dahran,Recoveries,29
2020-04-22,Dammam,Recoveries,123
2020-04-22,Hafr Al Batin,Recoveries,1
2020-04-22,Hardh,Recoveries,0
2020-04-22,Hufof,Recoveries,26
2020-04-22,Jubail,Recoveries,5
2020-04-22,Khafji,Recoveries,8
2020-04-22,Khobar,Recoveries,29
2020-04-22,Mulayjah,Recoveries,0
2020-04-22,Nairyah,Recoveries,1
2020-04-22,Qaryat Al Ulya,Recoveries,0
2020-04-22,Qatif,Recoveries,170
2020-04-22,Ras Tanura,Recoveries,6
2020-04-22,Safwa,Recoveries,0
2020-04-22,Saihat,Recoveries,0
2020-04-22,Salwa,Recoveries,0
2020-04-22,Samodah,Recoveries,0
2020-04-22,Urayarah,Recoveries,0
2020-04-23,AL Oyoun,Recoveries,0
2020-04-23,Adh Dhibiyyah,Recoveries,0
2020-04-23,Al Batahaa,Recoveries,0
2020-04-23,Al Jafr,Recoveries,0
2020-04-23,Al Mubarraz,Recoveries,0
2020-04-23,Al Qaysomah,Recoveries,0
2020-04-23,Al Suyariah,Recoveries,0
2020-04-23,Ar Ruqi,Recoveries,0
2020-04-23,As Sufairy,Recoveries,0
2020-04-23,Bqeeq,Recoveries,0
2020-04-23,Dahran,Recoveries,29
2020-04-23,Dammam,Recoveries,127
2020-04-23,Hafr Al Batin,Recoveries,1
2020-04-23,Hardh,Recoveries,0
2020-04-23,Hufof,Recoveries,26
2020-04-23,Jubail,Recoveries,6
2020-04-23,Khafji,Recoveries,8
2020-04-23,Khobar,Recoveries,32
2020-04-23,Mulayjah,Recoveries,0
2020-04-23,Nairyah,Recoveries,1
2020-04-23,Qaryat Al Ulya,Recoveries,0
2020-04-23,Qatif,Recoveries,172
2020-04-23,Ras Tanura,Recoveries,6
2020-04-23,Safwa,Recoveries,0
2020-04-23,Saihat,Recoveries,0
2020-04-23,Salwa,Recoveries,0
2020-04-23,Samodah,Recoveries,0
2020-04-23,Urayarah,Recoveries,0
2020-04-24,AL Oyoun,Recoveries,0
2020-04-24,Adh Dhibiyyah,Recoveries,0
2020-04-24,Al Batahaa,Recoveries,0
2020-04-24,Al Jafr,Recoveries,0
2020-04-24,Al Mubarraz,Recoveries,0
2020-04-24,Al Qaysomah,Recoveries,0
2020-04-24,Al Suyariah,Recoveries,0
2020-04-24,Ar Ruqi,Recoveries,0
2020-04-24,As Sufairy,Recoveries,0
2020-04-24,Bqeeq,Recoveries,0
2020-04-24,Dahran,Recoveries,31
2020-04-24,Dammam,Recoveries,141
2020-04-24,Hafr Al Batin,Recoveries,1
2020-04-24,Hardh,Recoveries,0
2020-04-24,Hufof,Recoveries,44
2020-04-24,Jubail,Recoveries,6
2020-04-24,Khafji,Recoveries,8
2020-04-24,Khobar,Recoveries,33
2020-04-24,Mulayjah,Recoveries,0
2020-04-24,Nairyah,Recoveries,1
2020-04-24,Qaryat Al Ulya,Recoveries,0
2020-04-24,Qatif,Recoveries,182
2020-04-24,Ras Tanura,Recoveries,7
2020-04-24,Safwa,Recoveries,0
2020-04-24,Saihat,Recoveries,0
2020-04-24,Salwa,Recoveries,0
2020-04-24,Samodah,Recoveries,0
2020-04-24,Urayarah,Recoveries,0
2020-04-25,AL Oyoun,Recoveries,0
2020-04-25,Adh Dhibiyyah,Recoveries,0
2020-04-25,Al Batahaa,Recoveries,0
2020-04-25,Al Jafr,Recoveries,0
2020-04-25,Al Mubarraz,Recoveries,0
2020-04-25,Al Qaysomah,Recoveries,0
2020-04-25,Al Suyariah,Recoveries,0
2020-04-25,Ar Ruqi,Recoveries,0
2020-04-25,As Sufairy,Recoveries,0
2020-04-25,Bqeeq,Recoveries,0
2020-04-25,Dahran,Recoveries,31
2020-04-25,Dammam,Recoveries,148
2020-04-25,Hafr Al Batin,Recoveries,1
2020-04-25,Hardh,Recoveries,0
2020-04-25,Hufof,Recoveries,44
2020-04-25,Jubail,Recoveries,6
2020-04-25,Khafji,Recoveries,8
2020-04-25,Khobar,Recoveries,33
2020-04-25,Mulayjah,Recoveries,0
2020-04-25,Nairyah,Recoveries,1
2020-04-25,Qaryat Al Ulya,Recoveries,0
2020-04-25,Qatif,Recoveries,182
2020-04-25,Ras Tanura,Recoveries,7
2020-04-25,Safwa,Recoveries,0
2020-04-25,Saihat,Recoveries,0
2020-04-25,Salwa,Recoveries,0
2020-04-25,Samodah,Recoveries,0
2020-04-25,Urayarah,Recoveries,0
2020-04-26,AL Oyoun,Recoveries,0
2020-04-26,Adh Dhibiyyah,Recoveries,0
2020-04-26,Al Batahaa,Recoveries,0
2020-04-26,Al Jafr,Recoveries,0
2020-04-26,Al Mubarraz,Recoveries,0
2020-04-26,Al Qaysomah,Recoveries,0
2020-04-26,Al Suyariah,Recoveries,0
2020-04-26,Ar Ruqi,Recoveries,0
2020-04-26,As Sufairy,Recoveries,0
2020-04-26,Bqeeq,Recoveries,0
2020-04-26,Dahran,Recoveries,31
2020-04-26,Dammam,Recoveries,148
2020-04-26,Hafr Al Batin,Recoveries,1
2020-04-26,Hardh,Recoveries,0
2020-04-26,Hufof,Recoveries,98
2020-04-26,Jubail,Recoveries,6
2020-04-26,Khafji,Recoveries,8
2020-04-26,Khobar,Recoveries,33
2020-04-26,Mulayjah,Recoveries,0
2020-04-26,Nairyah,Recoveries,1
2020-04-26,Qaryat Al Ulya,Recoveries,0
2020-04-26,Qatif,Recoveries,182
2020-04-26,Ras Tanura,Recoveries,7
2020-04-26,Safwa,Recoveries,0
2020-04-26,Saihat,Recoveries,0
2020-04-26,Salwa,Recoveries,0
2020-04-26,Samodah,Recoveries,0
2020-04-26,Urayarah,Recoveries,0
2020-04-27,AL Oyoun,Recoveries,0
2020-04-27,Adh Dhibiyyah,Recoveries,0
2020-04-27,Al Batahaa,Recoveries,0
2020-04-27,Al Jafr,Recoveries,0
2020-04-27,Al Mubarraz,Recoveries,0
2020-04-27,Al Qaysomah,Recoveries,0
2020-04-27,Al Suyariah,Recoveries,0
2020-04-27,Ar Ruqi,Recoveries,0
2020-04-27,As Sufairy,Recoveries,0
2020-04-27,Bqeeq,Recoveries,0
2020-04-27,Dahran,Recoveries,36
2020-04-27,Dammam,Recoveries,148
2020-04-27,Hafr Al Batin,Recoveries,1
2020-04-27,Hardh,Recoveries,0
2020-04-27,Hufof,Recoveries,104
2020-04-27,Jubail,Recoveries,10
2020-04-27,Khafji,Recoveries,14
2020-04-27,Khobar,Recoveries,41
2020-04-27,Mulayjah,Recoveries,0
2020-04-27,Nairyah,Recoveries,1
2020-04-27,Qaryat Al Ulya,Recoveries,0
2020-04-27,Qatif,Recoveries,196
2020-04-27,Ras Tanura,Recoveries,13
2020-04-27,Safwa,Recoveries,0
2020-04-27,Saihat,Recoveries,0
2020-04-27,Salwa,Recoveries,0
2020-04-27,Samodah,Recoveries,0
2020-04-27,Urayarah,Recoveries,0
2020-04-28,AL Oyoun,Recoveries,0
2020-04-28,Adh Dhibiyyah,Recoveries,0
2020-04-28,Al Batahaa,Recoveries,0
2020-04-28,Al Jafr,Recoveries,3
2020-04-28,Al Mubarraz,Recoveries,0
2020-04-28,Al Qaysomah,Recoveries,0
2020-04-28,Al Suyariah,Recoveries,0
2020-04-28,Ar Ruqi,Recoveries,0
2020-04-28,As Sufairy,Recoveries,0
2020-04-28,Bqeeq,Recoveries,1
2020-04-28,Dahran,Recoveries,36
2020-04-28,Dammam,Recoveries,148
2020-04-28,Hafr Al Batin,Recoveries,1
2020-04-28,Hardh,Recoveries,0
2020-04-28,Hufof,Recoveries,113
2020-04-28,Jubail,Recoveries,10
2020-04-28,Khafji,Recoveries,14
2020-04-28,Khobar,Recoveries,41
2020-04-28,Mulayjah,Recoveries,0
2020-04-28,Nairyah,Recoveries,1
2020-04-28,Qaryat Al Ulya,Recoveries,0
2020-04-28,Qatif,Recoveries,196
2020-04-28,Ras Tanura,Recoveries,13
2020-04-28,Safwa,Recoveries,0
2020-04-28,Saihat,Recoveries,0
2020-04-28,Salwa,Recoveries,0
2020-04-28,Samodah,Recoveries,0
2020-04-28,Urayarah,Recoveries,0
2020-04-29,AL Oyoun,Recoveries,0
2020-04-29,Adh Dhibiyyah,Recoveries,0
2020-04-29,Al Batahaa,Recoveries,0
2020-04-29,Al Jafr,Recoveries,3
2020-04-29,Al Mubarraz,Recoveries,0
2020-04-29,Al Qaysomah,Recoveries,0
2020-04-29,Al Suyariah,Recoveries,0
2020-04-29,Ar Ruqi,Recoveries,0
2020-04-29,As Sufairy,Recoveries,0
2020-04-29,Bqeeq,Recoveries,1
2020-04-29,Dahran,Recoveries,36
2020-04-29,Dammam,Recoveries,148
2020-04-29,Hafr Al Batin,Recoveries,1
2020-04-29,Hardh,Recoveries,0
2020-04-29,Hufof,Recoveries,119
2020-04-29,Jubail,Recoveries,10
2020-04-29,Khafji,Recoveries,14
2020-04-29,Khobar,Recoveries,41
2020-04-29,Mulayjah,Recoveries,0
2020-04-29,Nairyah,Recoveries,1
2020-04-29,Qaryat Al Ulya,Recoveries,0
2020-04-29,Qatif,Recoveries,196
2020-04-29,Ras Tanura,Recoveries,13
2020-04-29,Safwa,Recoveries,0
2020-04-29,Saihat,Recoveries,0
2020-04-29,Salwa,Recoveries,0
2020-04-29,Samodah,Recoveries,0
2020-04-29,Urayarah,Recoveries,0
2020-04-30,AL Oyoun,Recoveries,0
2020-04-30,Adh Dhibiyyah,Recoveries,0
2020-04-30,Al Batahaa,Recoveries,0
2020-04-30,Al Jafr,Recoveries,3
2020-04-30,Al Mubarraz,Recoveries,0
2020-04-30,Al Qaysomah,Recoveries,0
2020-04-30,Al Suyariah,Recoveries,0
2020-04-30,Ar Ruqi,Recoveries,0
2020-04-30,As Sufairy,Recoveries,0
2020-04-30,Bqeeq,Recoveries,2
2020-04-30,Dahran,Recoveries,36
2020-04-30,Dammam,Recoveries,148
2020-04-30,Hafr Al Batin,Recoveries,1
2020-04-30,Hardh,Recoveries,0
2020-04-30,Hufof,Recoveries,125
2020-04-30,Jubail,Recoveries,10
2020-04-30,Khafji,Recoveries,14
2020-04-30,Khobar,Recoveries,46
2020-04-30,Mulayjah,Recoveries,0
2020-04-30,Nairyah,Recoveries,1
2020-04-30,Qaryat Al Ulya,Recoveries,0
2020-04-30,Qatif,Recoveries,206
2020-04-30,Ras Tanura,Recoveries,13
2020-04-30,Safwa,Recoveries,0
2020-04-30,Saihat,Recoveries,2
2020-04-30,Salwa,Recoveries,0
2020-04-30,Samodah,Recoveries,0
2020-04-30,Urayarah,Recoveries,0
2020-05-01,AL Oyoun,Recoveries,0
2020-05-01,Adh Dhibiyyah,Recoveries,0
2020-05-01,Al Batahaa,Recoveries,0
2020-05-01,Al Jafr,Recoveries,3
2020-05-01,Al Mubarraz,Recoveries,0
2020-05-01,Al Qaysomah,Recoveries,0
2020-05-01,Al Suyariah,Recoveries,0
2020-05-01,Ar Ruqi,Recoveries,0
2020-05-01,As Sufairy,Recoveries,0
2020-05-01,Bqeeq,Recoveries,2
2020-05-01,Dahran,Recoveries,37
2020-05-01,Dammam,Recoveries,152
2020-05-01,Hafr Al Batin,Recoveries,1
2020-05-01,Hardh,Recoveries,0
2020-05-01,Hufof,Recoveries,138
2020-05-01,Jubail,Recoveries,11
2020-05-01,Khafji,Recoveries,14
2020-05-01,Khobar,Recoveries,51
2020-05-01,Mulayjah,Recoveries,0
2020-05-01,Nairyah,Recoveries,1
2020-05-01,Qaryat Al Ulya,Recoveries,0
2020-05-01,Qatif,Recoveries,210
2020-05-01,Ras Tanura,Recoveries,13
2020-05-01,Safwa,Recoveries,0
2020-05-01,Saihat,Recoveries,2
2020-05-01,Salwa,Recoveries,0
2020-05-01,Samodah,Recoveries,0
2020-05-01,Urayarah,Recoveries,0
2020-05-02,AL Oyoun,Recoveries,0
2020-05-02,Adh Dhibiyyah,Recoveries,0
2020-05-02,Al Batahaa,Recoveries,0
2020-05-02,Al Jafr,Recoveries,3
2020-05-02,Al Mubarraz,Recoveries,2
2020-05-02,Al Qaysomah,Recoveries,0
2020-05-02,Al Suyariah,Recoveries,0
2020-05-02,Ar Ruqi,Recoveries,0
2020-05-02,As Sufairy,Recoveries,0
2020-05-02,Bqeeq,Recoveries,2
2020-05-02,Dahran,Recoveries,38
2020-05-02,Dammam,Recoveries,195
2020-05-02,Hafr Al Batin,Recoveries,1
2020-05-02,Hardh,Recoveries,0
2020-05-02,Hufof,Recoveries,156
2020-05-02,Jubail,Recoveries,11
2020-05-02,Khafji,Recoveries,14
2020-05-02,Khobar,Recoveries,54
2020-05-02,Mulayjah,Recoveries,0
2020-05-02,Nairyah,Recoveries,1
2020-05-02,Qaryat Al Ulya,Recoveries,0
2020-05-02,Qatif,Recoveries,212
2020-05-02,Ras Tanura,Recoveries,13
2020-05-02,Safwa,Recoveries,0
2020-05-02,Saihat,Recoveries,2
2020-05-02,Salwa,Recoveries,0
2020-05-02,Samodah,Recoveries,0
2020-05-02,Urayarah,Recoveries,0
2020-05-03,AL Oyoun,Recoveries,0
2020-05-03,Adh Dhibiyyah,Recoveries,0
2020-05-03,Al Batahaa,Recoveries,0
2020-05-03,Al Jafr,Recoveries,3
2020-05-03,Al Mubarraz,Recoveries,2
2020-05-03,Al Qaysomah,Recoveries,0
2020-05-03,Al Suyariah,Recoveries,0
2020-05-03,Ar Ruqi,Recoveries,0
2020-05-03,As Sufairy,Recoveries,0
2020-05-03,Bqeeq,Recoveries,2
2020-05-03,Dahran,Recoveries,38
2020-05-03,Dammam,Recoveries,216
2020-05-03,Hafr Al Batin,Recoveries,1
2020-05-03,Hardh,Recoveries,0
2020-05-03,Hufof,Recoveries,212
2020-05-03,Jubail,Recoveries,11
2020-05-03,Khafji,Recoveries,14
2020-05-03,Khobar,Recoveries,54
2020-05-03,Mulayjah,Recoveries,0
2020-05-03,Nairyah,Recoveries,1
2020-05-03,Qaryat Al Ulya,Recoveries,0
2020-05-03,Qatif,Recoveries,212
2020-05-03,Ras Tanura,Recoveries,14
2020-05-03,Safwa,Recoveries,0
2020-05-03,Saihat,Recoveries,2
2020-05-03,Salwa,Recoveries,0
2020-05-03,Samodah,Recoveries,0
2020-05-03,Urayarah,Recoveries,0
2020-05-04,AL Oyoun,Recoveries,0
2020-05-04,Adh Dhibiyyah,Recoveries,0
2020-05-04,Al Batahaa,Recoveries,0
2020-05-04,Al Jafr,Recoveries,3
2020-05-04,Al Mubarraz,Recoveries,2
2020-05-04,Al Qaysomah,Recoveries,0
2020-05-04,Al Suyariah,Recoveries,0
2020-05-04,Ar Ruqi,Recoveries,0
2020-05-04,As Sufairy,Recoveries,0
2020-05-04,Bqeeq,Recoveries,2
2020-05-04,Dahran,Recoveries,45
2020-05-04,Dammam,Recoveries,306
2020-05-04,Hafr Al Batin,Recoveries,1
2020-05-04,Hardh,Recoveries,0
2020-05-04,Hufof,Recoveries,253
2020-05-04,Jubail,Recoveries,27
2020-05-04,Khafji,Recoveries,14
2020-05-04,Khobar,Recoveries,54
2020-05-04,Mulayjah,Recoveries,0
2020-05-04,Nairyah,Recoveries,1
2020-05-04,Qaryat Al Ulya,Recoveries,0
2020-05-04,Qatif,Recoveries,212
2020-05-04,Ras Tanura,Recoveries,16
2020-05-04,Safwa,Recoveries,0
2020-05-04,Saihat,Recoveries,2
2020-05-04,Salwa,Recoveries,0
2020-05-04,Samodah,Recoveries,0
2020-05-04,Urayarah,Recoveries,0
2020-05-05,AL Oyoun,Recoveries,0
2020-05-05,Adh Dhibiyyah,Recoveries,0
2020-05-05,Al Batahaa,Recoveries,0
