Daily / Cumulative;Indicator;Date;Event;region;City;Cases
Cumulative;Cases;2020-05-21;;Jazan;Abu Arish;10
Cumulative;Cases;2020-05-21;;Asir;Al Bashayer;2
Cumulative;Cases;2020-05-21;;Tabuk;Haql;1
Cumulative;Cases;2020-05-21;;Al Bahah;Al Qara;35
Cumulative;Cases;2020-05-21;;Tabuk;Shuwaq;1
Cumulative;Cases;2020-05-21;;Jazan;Al Tuwal;6
Cumulative;Cases;2020-05-21;;Jazan;Samtah;13
Cumulative;Cases;2020-05-21;;Riyadh;Wuthaylan;2
Cumulative;Cases;2020-05-21;;Mecca;Al Muzaylif;23
Cumulative;Cases;2020-05-21;;Northern Borders;Rafha;13
Cumulative;Cases;2020-05-21;;Riyadh;Marat;3
Cumulative;Cases;2020-05-21;;Medina;Medina;8777
Cumulative;Cases;2020-05-21;;Riyadh;Ar Rayn;18
Cumulative;Cases;2020-05-22;;Asir;Sabt Al Alayah;19
Cumulative;Cases;2020-05-22;;Mecca;Rabigh;33
Cumulative;Cases;2020-05-22;;Jazan;Al Qouz;17
Cumulative;Cases;2020-05-22;;Qassim;Buraydah;547
Cumulative;Cases;2020-05-22;;Riyadh;Al Hareeq;1
Cumulative;Cases;2020-05-22;;Riyadh;Muzahmiya;41
Cumulative;Cases;2020-05-22;;Asir;Abha;72
Cumulative;Cases;2020-05-22;;Medina;Al Ula;1
Cumulative;Cases;2020-05-22;;Hail;Al Shamly;1
Cumulative;Cases;2020-05-22;;Mecca;Umm Aldoom;18
Cumulative;Cases;2020-05-22;;Eastern Region;Salwa;14
Cumulative;Cases;2020-05-22;;Medina;Mahd Al Dhahab;16
Cumulative;Cases;2020-05-22;;Riyadh;Tumair;1
Cumulative;Cases;2020-05-22;;Riyadh;Diriyah;660
Cumulative;Cases;2020-05-22;;Jazan;Abu Arish;10
Cumulative;Cases;2020-05-22;;Asir;Al Bashayer;3
Cumulative;Cases;2020-05-22;;Al Bahah;Al Qara;35
Cumulative;Cases;2020-05-22;;Mecca;Al Khurma;14
Cumulative;Cases;2020-05-22;;Mecca;Al Muzaylif;23
Cumulative;Cases;2020-05-22;;Qassim;Uyun Al Jiwa;5
Cumulative;Cases;2020-05-22;;Eastern Region;Khafji;34
Cumulative;Cases;2020-05-22;;Mecca;Dhalm;12
Cumulative;Cases;2020-05-22;;Mecca;Al Muwayh;5
Cumulative;Cases;2020-05-23;;Riyadh;Layla;12
Cumulative;Cases;2020-05-23;;Eastern Region;Safwa;185
Cumulative;Cases;2020-05-23;;Qassim;Ar Rass;11
Cumulative;Cases;2020-05-23;;Asir;Namira;14
Cumulative;Cases;2020-05-23;;Riyadh;Riyadh;15469
Cumulative;Cases;2020-05-23;;Asir;Rejal Almaa;6
Cumulative;Cases;2020-05-23;;Eastern Region;Qatif;798
Cumulative;Cases;2020-05-23;;Al Jouf;Al Sulaimaniah;1
Cumulative;Cases;2020-05-23;;Al Bahah;Al Bahah;55
Cumulative;Cases;2020-05-23;;Eastern Region;Dammam;4585
Cumulative;Cases;2020-05-23;;Riyadh;Az Zulfi;96
Cumulative;Cases;2020-05-23;;Riyadh;Kharj;166
Cumulative;Cases;2020-05-23;;Medina;Mahd Al Dhahab;16
Cumulative;Cases;2020-05-23;;Riyadh;Howtat Sudair;11
Cumulative;Cases;2020-05-23;;Riyadh;Diriyah;660
Cumulative;Cases;2020-05-23;;Riyadh;Howtat Bani Tamim;30
Cumulative;Cases;2020-05-23;;Hail;Bagaa;1
Cumulative;Cases;2020-05-23;;Total;Total;72560
Cumulative;Cases;2020-05-23;;Al Bahah;Qilwah;5
Cumulative;Cases;2020-05-23;;Eastern Region;Al Batahaa;5
Cumulative;Cases;2020-05-23;;Jazan;Al Tuwal;7
Cumulative;Cases;2020-05-23;;Medina;Al Ais;7
Cumulative;Cases;2020-05-23;;Jazan;Jazan;68
Cumulative;Cases;2020-05-23;;Riyadh;Huraymila;3
Cumulative;Cases;2020-05-23;;Eastern Region;Mulayjah;3
Cumulative;Cases;2020-05-23;;Eastern Region;Ras Tanura;113
Cumulative;Cases;2020-05-23;;Riyadh;Rafaia Al Jamsh;1
Cumulative;Cases;2020-05-23;;Qassim;Uyun Al Jiwa;5
Cumulative;Cases;2020-05-23;;Asir;Tathleeth;5
Cumulative;Cases;2020-05-24;;Tabuk;Al Wajh;10
Cumulative;Cases;2020-05-24;;Mecca;Rabigh;36
Cumulative;Cases;2020-05-24;;Mecca;Adham;11
Cumulative;Cases;2020-05-24;;Qassim;Buraydah;583
Cumulative;Cases;2020-05-24;;Al Bahah;Baljurashi;10
Cumulative;Cases;2020-05-24;;Qassim;Unayzah;116
Cumulative;Cases;2020-05-24;;Riyadh;Al Hareeq;8
Cumulative;Cases;2020-05-24;;Al Bahah;Al Makhwa;23
Cumulative;Cases;2020-05-24;;Al Jouf;Domat Al Jandal;5
Cumulative;Cases;2020-05-24;;Al Jouf;Al Sulaimaniah;1
Cumulative;Cases;2020-05-24;;Al Bahah;Al Bahah;55
Cumulative;Cases;2020-05-24;;Northern Borders;Al Judayyidah;51
Cumulative;Cases;2020-05-24;;Mecca;Al Sehen;36
Cumulative;Cases;2020-05-24;;Qassim;Al Mithnab;31
Cumulative;Cases;2020-05-24;;Hail;Al Shamly;1
Cumulative;Cases;2020-05-24;;Mecca;Thuwal;2
Cumulative;Cases;2020-05-24;;Riyadh;Diriyah;660
Cumulative;Cases;2020-05-24;;Riyadh;Ad Dilam;18
Cumulative;Cases;2020-05-24;;Jazan;Al Aydabi;3
Cumulative;Cases;2020-05-24;;Tabuk;Umluj;57
Cumulative;Cases;2020-05-24;;Eastern Region;Khobar;1694
Cumulative;Cases;2020-05-24;;Asir;Al Farshah;1
Cumulative;Cases;2020-05-24;;Medina;Khaybar;4
Cumulative;Cases;2020-05-24;;Riyadh;Al Sulayyil;9
Cumulative;Cases;2020-05-24;;Eastern Region;Hafr Al Batin;76
Cumulative;Cases;2020-05-24;;Jazan;Al Tuwal;7
Cumulative;Cases;2020-05-24;;Mecca;Alqarei;28
Cumulative;Cases;2020-05-24;;Medina;Al Ais;7
Cumulative;Cases;2020-05-24;;Mecca;Alhada;60
Cumulative;Cases;2020-05-24;;Tabuk;Qurayyat;35
Cumulative;Cases;2020-05-24;;Eastern Region;Mulayjah;4
Cumulative;Cases;2020-05-24;;Northern Borders;Rafha;13
Cumulative;Cases;2020-05-24;;Jazan;Addarb;1
Cumulative;Cases;2020-05-24;;Jazan;Al Harth;1
Cumulative;Cases;2020-05-24;;Mecca;Al Lith;13
Cumulative;Cases;2020-05-24;;Riyadh;Rafaia Al Jamsh;1
Cumulative;Cases;2020-05-24;;Asir;Al Namas;2
Cumulative;Cases;2020-05-25;;Hail;Al Ghazalah;3
Cumulative;Cases;2020-05-25;;Riyadh;Layla;12
Cumulative;Cases;2020-05-25;;Mecca;Adham;12
Cumulative;Cases;2020-05-25;;Northern Borders;Arar;72
Cumulative;Cases;2020-05-25;;Al Bahah;Baljurashi;11
Cumulative;Cases;2020-05-25;;Riyadh;Shaqra;24
Cumulative;Cases;2020-05-25;;Al Bahah;Al Makhwa;24
Cumulative;Cases;2020-05-25;;Al Jouf;Domat Al Jandal;5
Cumulative;Cases;2020-05-25;;Riyadh;Al Quwaiiyah;20
Cumulative;Cases;2020-05-25;;Riyadh;Riyadh;17023
Cumulative;Cases;2020-05-25;;Eastern Region;Qatif;853
Cumulative;Cases;2020-05-25;;Eastern Region;AL Oyoun;3
Cumulative;Cases;2020-05-25;;Northern Borders;Al Judayyidah;51
Cumulative;Cases;2020-05-25;;Riyadh;Diriyah;660
Cumulative;Cases;2020-05-25;;Qassim;Riyadh Al Khabra;3
Cumulative;Cases;2020-05-25;;Jazan;Abu Arish;11
Cumulative;Cases;2020-05-25;;Asir;Bisha;141
Cumulative;Cases;2020-05-25;;Mecca;Maisan;9
Cumulative;Cases;2020-05-25;;Asir;Al Bashayer;4
Cumulative;Cases;2020-05-25;;Eastern Region;Khobar;1720
Cumulative;Cases;2020-05-25;;Asir;Al Farshah;1
Cumulative;Cases;2020-05-25;;Eastern Region;Bqeeq;117
Cumulative;Cases;2020-05-25;;Jazan;Sabya;72
Cumulative;Cases;2020-05-25;;Tabuk;Shuwaq;1
Cumulative;Cases;2020-05-25;;Mecca;Al Khurma;14
Cumulative;Cases;2020-05-25;;Al Bahah;Al Aqiq;14
Cumulative;Cases;2020-05-25;;Jazan;Samtah;15
Cumulative;Cases;2020-05-25;;Tabuk;Tayma;1
Cumulative;Cases;2020-05-25;;Riyadh;Wuthaylan;2
Cumulative;Cases;2020-05-25;;Tabuk;Qurayyat;36
Cumulative;Cases;2020-05-25;;Mecca;Al Lith;14
Cumulative;Cases;2020-05-25;;Eastern Region;Ras Tanura;118
Cumulative;Cases;2020-05-25;;Riyadh;Marat;3
Cumulative;Cases;2020-05-25;;Eastern Region;Dahran;503
Cumulative;Cases;2020-05-25;;Medina;Medina;9315
Cumulative;Cases;2020-05-25;;Asir;Al Namas;5
Cumulative;Cases;2020-05-26;;Tabuk;Al Wajh;10
Cumulative;Cases;2020-05-26;;Hail;Al Ghazalah;3
Cumulative;Cases;2020-05-26;;Mecca;Rabigh;37
Cumulative;Cases;2020-05-26;;Eastern Region;Safwa;189
Cumulative;Cases;2020-05-26;;Qassim;Ar Rass;18
Cumulative;Cases;2020-05-26;;Eastern Region;Qaryat Al Ulya;27
Cumulative;Cases;2020-05-26;;Al Bahah;Al Makhwa;24
Cumulative;Cases;2020-05-26;;Asir;Rejal Almaa;6
Cumulative;Cases;2020-05-26;;Asir;Abha;79
Cumulative;Cases;2020-05-26;;Mecca;Al Sehen;49
Cumulative;Cases;2020-05-26;;Qassim;Al Bukayriyah;26
Cumulative;Cases;2020-05-26;;Northern Borders;Turaif;2
Cumulative;Cases;2020-05-26;;Riyadh;Az Zulfi;97
Cumulative;Cases;2020-05-26;;Mecca;Qiya;3
Cumulative;Cases;2020-05-26;;Riyadh;Diriyah;660
Cumulative;Cases;2020-05-26;;Jazan;Abu Arish;12
Cumulative;Cases;2020-05-26;;Jazan;Al Aydabi;4
Cumulative;Cases;2020-05-26;;Eastern Region;Khobar;1774
Cumulative;Cases;2020-05-26;;Tabuk;Haql;3
Cumulative;Cases;2020-05-26;;Riyadh;Dhurma;20
Cumulative;Cases;2020-05-26;;Tabuk;Shuwaq;1
Cumulative;Cases;2020-05-26;;Riyadh;Ar Ruwaydah;12
Cumulative;Cases;2020-05-26;;Mecca;Al Khurma;14
Cumulative;Cases;2020-05-26;;Riyadh;Al Sulayyil;13
Cumulative;Cases;2020-05-26;;Jazan;Al Tuwal;7
Cumulative;Cases;2020-05-26;;Mecca;Alqarei;29
Cumulative;Cases;2020-05-26;;Jazan;Jazan;70
Cumulative;Cases;2020-05-26;;Riyadh;Huraymila;10
Cumulative;Cases;2020-05-26;;Asir;Thurayban;32
Cumulative;Cases;2020-05-26;;Riyadh;Wuthaylan;3
Cumulative;Cases;2020-05-26;;Jazan;Baish;764
Cumulative;Cases;2020-05-26;;Jazan;Al Harth;1
Cumulative;Cases;2020-05-26;;Eastern Region;Ras Tanura;122
Cumulative;Cases;2020-05-26;;Riyadh;Rafaia Al Jamsh;1
Cumulative;Cases;2020-05-26;;Mecca;Ranyah;1
Cumulative;Cases;2020-05-26;;Tabuk;Duba;60
Cumulative;Cases;2020-05-26;;Jazan;Aridah;24
Cumulative;Cases;2020-05-26;;Riyadh;Ar Rayn;19
Cumulative;Cases;2020-05-27;;Tabuk;Al Wajh;10
Cumulative;Cases;2020-05-27;;Northern Borders;Arar;75
Cumulative;Cases;2020-05-27;;Mecca;Al Kamil;2
Cumulative;Cases;2020-05-27;;Najran;Sharorah;68
Cumulative;Cases;2020-05-27;;Tabuk;Tabuk;714
Cumulative;Cases;2020-05-27;;Al Jouf;Sakakah;16
Cumulative;Cases;2020-05-27;;Riyadh;Az Zulfi;97
Cumulative;Cases;2020-05-27;;Eastern Region;Salwa;15
Cumulative;Cases;2020-05-27;;Al Jouf;Al Hadithah Border Station;35
Cumulative;Cases;2020-05-27;;Jazan;Abu Arish;12
Cumulative;Cases;2020-05-27;;Al Bahah;Qilwah;9
Cumulative;Cases;2020-05-27;;Mecca;Maisan;10
Cumulative;Cases;2020-05-27;;Riyadh;Dhurma;20
Cumulative;Cases;2020-05-27;;Eastern Region;Al Batahaa;6
Cumulative;Cases;2020-05-27;;Mecca;Bani Malek;1
Cumulative;Cases;2020-05-27;;Mecca;Alhada;64
Cumulative;Cases;2020-05-27;;Mecca;Al Muzaylif;24
Cumulative;Cases;2020-05-27;;Jazan;Addarb;2
Cumulative;Cases;2020-05-27;;Qassim;Al Badayea;9
Cumulative;Cases;2020-05-27;;Qassim;Uyun Al Jiwa;6
Cumulative;Cases;2020-05-27;;Eastern Region;Dahran;554
Cumulative;Cases;2020-05-27;;Tabuk;Duba;60
Cumulative;Cases;2020-05-27;;Asir;Al Madda;3
Cumulative;Cases;2020-05-27;;Jazan;Aridah;24
Cumulative;Cases;2020-05-28;;Hail;Ha'il;309
Cumulative;Cases;2020-05-28;;Jazan;Al Qouz;20
Cumulative;Cases;2020-05-28;;Al Jouf;Tabarjal;5
Cumulative;Cases;2020-05-28;;Northern Borders;Arar;75
Cumulative;Cases;2020-05-28;;Mecca;Al Kamil;2
Cumulative;Cases;2020-05-28;;Asir;Sarat Ubaida;1
Cumulative;Cases;2020-05-28;;Qassim;Uqlat as Suqur;5
Cumulative;Cases;2020-05-28;;Qassim;Unayzah;123
Cumulative;Cases;2020-05-28;;Al Jouf;Domat Al Jandal;5
Cumulative;Cases;2020-05-28;;Qassim;Al Hanakia;4
Cumulative;Cases;2020-05-28;;Asir;Rejal Almaa;6
Cumulative;Cases;2020-05-28;;Al Jouf;Sakakah;16
Cumulative;Cases;2020-05-28;;Riyadh;Rumah;13
Cumulative;Cases;2020-05-28;;Mecca;Al Sehen;51
Cumulative;Cases;2020-05-28;;Mecca;Umm Aldoom;19
Cumulative;Cases;2020-05-28;;Eastern Region;Nairyah;87
Cumulative;Cases;2020-05-28;;Eastern Region;Salwa;15
Cumulative;Cases;2020-05-28;;Medina;Mahd Al Dhahab;16
Cumulative;Cases;2020-05-28;;Riyadh;Howtat Sudair;13
Cumulative;Cases;2020-05-28;;Riyadh;Diriyah;660
Cumulative;Cases;2020-05-28;;Qassim;Riyadh Al Khabra;3
Cumulative;Cases;2020-05-28;;Riyadh;Dhurma;21
Cumulative;Cases;2020-05-28;;Asir;Al Farshah;1
Cumulative;Cases;2020-05-28;;Mecca;Bani Malek;1
Cumulative;Cases;2020-05-28;;Jazan;Damd;1
Cumulative;Cases;2020-05-28;;Jazan;Al Tuwal;8
Cumulative;Cases;2020-05-28;;Mecca;Alqarei;29
Cumulative;Cases;2020-05-28;;Medina;Al Ais;10
Cumulative;Cases;2020-05-28;;Eastern Region;Saihat;2
Cumulative;Cases;2020-05-28;;Jazan;Jazan;74
Cumulative;Cases;2020-05-28;;Tabuk;Qurayyat;38
Cumulative;Cases;2020-05-28;;Eastern Region;Mulayjah;5
Cumulative;Cases;2020-05-28;;Jazan;Addarb;3
Cumulative;Cases;2020-05-28;;Jazan;Al Harth;1
Cumulative;Cases;2020-05-28;;Riyadh;Rafaia Al Jamsh;1
Cumulative;Cases;2020-05-28;;Asir;Al Madda;4
Cumulative;Cases;2020-05-28;;Mecca;Khulais;182
Cumulative;Cases;2020-05-28;;Jazan;Aridah;25
Cumulative;Cases;2020-05-29;;Hail;Ha'il;317
Cumulative;Cases;2020-05-29;;Riyadh;Afif;3
Cumulative;Cases;2020-05-29;;Al Jouf;Tabarjal;5
Cumulative;Cases;2020-05-29;;Medina;Yanbu;403
Cumulative;Cases;2020-05-29;;Mecca;Turbah;2
Cumulative;Cases;2020-05-29;;Najran;Sharorah;76
Cumulative;Cases;2020-05-29;;Eastern Region;Qaryat Al Ulya;27
Cumulative;Cases;2020-05-29;;Riyadh;Muzahmiya;56
Cumulative;Cases;2020-05-29;;Riyadh;Riyadh;19535
Cumulative;Cases;2020-05-29;;Riyadh;Al Khasrah;2
Cumulative;Cases;2020-05-29;;Mecca;Thuwal;2
Cumulative;Cases;2020-05-29;;Northern Borders;Hazm Al Jalamid;82
Cumulative;Cases;2020-05-29;;Riyadh;Howtat Bani Tamim;41
Cumulative;Cases;2020-05-29;;Al Bahah;Qilwah;11
Cumulative;Cases;2020-05-29;;Eastern Region;Khobar;1902
Cumulative;Cases;2020-05-29;;Mecca;Jeddah;13998
Cumulative;Cases;2020-05-29;;Eastern Region;Al Batahaa;7
Cumulative;Cases;2020-05-29;;Asir;Al Farshah;1
Cumulative;Cases;2020-05-29;;Mecca;Al Hadban;8
Cumulative;Cases;2020-05-29;;Riyadh;Al Sulayyil;20
Cumulative;Cases;2020-05-29;;Eastern Region;Saihat;2
Cumulative;Cases;2020-05-29;;Jazan;Baish;777
Cumulative;Cases;2020-05-29;;Asir;Ahad Rafidah;31
Cumulative;Cases;2020-05-29;;Northern Borders;Rafha;13
Cumulative;Cases;2020-05-29;;Jazan;Al Harth;1
Cumulative;Cases;2020-05-29;;Asir;Billasmar;3
Cumulative;Cases;2020-05-29;;Eastern Region;Khafji;38
Cumulative;Cases;2020-05-29;;Asir;Al Majarda;72
Cumulative;Cases;2020-05-30;;Jazan;Fifa;2
Cumulative;Cases;2020-05-30;;Riyadh;Thadiq;23
Cumulative;Cases;2020-05-30;;Eastern Region;Safwa;209
Cumulative;Cases;2020-05-30;;Asir;Namira;14
Cumulative;Cases;2020-05-30;;Riyadh;Muzahmiya;60
Cumulative;Cases;2020-05-30;;Qassim;Al Hanakia;4
Cumulative;Cases;2020-05-30;;Al Jouf;Al Sulaimaniah;1
Cumulative;Cases;2020-05-30;;Riyadh;Sajer;22
Cumulative;Cases;2020-05-30;;Riyadh;Rumah;13
Cumulative;Cases;2020-05-30;;Mecca;Al Sehen;53
Cumulative;Cases;2020-05-30;;Eastern Region;Dammam;5334
Cumulative;Cases;2020-05-30;;Eastern Region;Jubail;2687
Cumulative;Cases;2020-05-30;;Riyadh;Kharj;215
Cumulative;Cases;2020-05-30;;Riyadh;Tumair;10
Cumulative;Cases;2020-05-30;;Riyadh;Howtat Bani Tamim;42
Cumulative;Cases;2020-05-30;;Qassim;Riyadh Al Khabra;3
Cumulative;Cases;2020-05-30;;Mecca;Maisan;10
Cumulative;Cases;2020-05-30;;Tabuk;Haql;3
Cumulative;Cases;2020-05-30;;Hail;Mogag;1
Cumulative;Cases;2020-05-30;;Asir;Muhayil Aseer;84
Cumulative;Cases;2020-05-30;;Jazan;Al Tuwal;9
Cumulative;Cases;2020-05-30;;Mecca;Alqarei;30
Cumulative;Cases;2020-05-30;;Eastern Region;Saihat;2
Cumulative;Cases;2020-05-30;;Asir;Thurayban;32
Cumulative;Cases;2020-05-30;;Tabuk;Tayma;2
Cumulative;Cases;2020-05-30;;Tabuk;Qurayyat;38
Cumulative;Cases;2020-05-30;;Eastern Region;Mulayjah;5
Cumulative;Cases;2020-05-30;;Jazan;Baish;779
Cumulative;Cases;2020-05-30;;Mecca;Al Muzaylif;24
Cumulative;Cases;2020-05-30;;Jazan;Addarb;4
Cumulative;Cases;2020-05-30;;Mecca;Al Lith;21
Cumulative;Cases;2020-05-30;;Eastern Region;Ras Tanura;142
Cumulative;Cases;2020-05-30;;Riyadh;Rafaia Al Jamsh;1
Cumulative;Cases;2020-05-30;;Mecca;Ranyah;6
Cumulative;Cases;2020-05-30;;Eastern Region;Khafji;40
Cumulative;Cases;2020-05-30;;Asir;Al Madda;36
Cumulative;Cases;2020-05-30;;Mecca;Khulais;196
Cumulative;Cases;2020-05-30;;Asir;Al Namas;12
Cumulative;Cases;2020-05-31;;Riyadh;Al Majmaah;136
Cumulative;Cases;2020-05-31;;Jazan;Al Qouz;24
Cumulative;Cases;2020-05-31;;Riyadh;Afif;10
Cumulative;Cases;2020-05-31;;Riyadh;Layla;17
Cumulative;Cases;2020-05-31;;Mecca;Taif;1755
Cumulative;Cases;2020-05-31;;Qassim;Uqlat as Suqur;5
Cumulative;Cases;2020-05-31;;Qassim;Ar Rass;21
Cumulative;Cases;2020-05-31;;Mecca;Al Mahani;1
Cumulative;Cases;2020-05-31;;Asir;Namira;16
Cumulative;Cases;2020-05-31;;Riyadh;Muzahmiya;87
Cumulative;Cases;2020-05-31;;Qassim;Al Hanakia;4
Cumulative;Cases;2020-05-31;;Riyadh;Kharj;235
Cumulative;Cases;2020-05-31;;Riyadh;Al Duwadimi;15
Cumulative;Cases;2020-05-31;;Riyadh;Tumair;10
Cumulative;Cases;2020-05-31;;Riyadh;Howtat Bani Tamim;49
Cumulative;Cases;2020-05-31;;Total;Total;87142
Cumulative;Cases;2020-05-31;;Mecca;Al Qunfudhah;139
Cumulative;Cases;2020-05-31;;Mecca;Hadda;169
Cumulative;Cases;2020-05-31;;Najran;Thar;6
Cumulative;Cases;2020-05-31;;Hail;Mogag;1
Cumulative;Cases;2020-05-31;;Jazan;Damd;2
Cumulative;Cases;2020-05-31;;Jazan;Al Tuwal;9
Cumulative;Cases;2020-05-31;;Jazan;Jazan;89
Cumulative;Cases;2020-05-31;;Riyadh;Huraymila;22
Cumulative;Cases;2020-05-31;;Eastern Region;Khafji;43
Cumulative;Cases;2020-05-31;;Asir;Al Majarda;78
Cumulative;Cases;2020-05-31;;Asir;Tathleeth;5
Cumulative;Cases;2020-05-31;;Jazan;Aridah;27
Cumulative;Cases;2020-05-31;;Riyadh;Ar Rayn;23
Cumulative;Cases;2020-06-01;;Asir;Sabt Al Alayah;24
Cumulative;Cases;2020-06-01;;Riyadh;Al Majmaah;136
Cumulative;Cases;2020-06-01;;Riyadh;Wadi Addawasir;108
Cumulative;Cases;2020-06-01;;Medina;Wadi Al Fara'a;35
Cumulative;Cases;2020-06-01;;Mecca;Adham;12
Cumulative;Cases;2020-06-01;;Qassim;Buraydah;762
Cumulative;Cases;2020-06-01;;Qassim;Ar Rass;21
Cumulative;Cases;2020-06-01;;Qassim;Unayzah;128
Cumulative;Cases;2020-06-01;;Asir;Namira;18
Cumulative;Cases;2020-06-01;;Riyadh;Al Quwaiiyah;28
Cumulative;Cases;2020-06-01;;Al Jouf;Al Sulaimaniah;1
Cumulative;Cases;2020-06-01;;Northern Borders;Al Judayyidah;51
Cumulative;Cases;2020-06-01;;Eastern Region;Al Mubarraz;68
Cumulative;Cases;2020-06-01;;Eastern Region;Salwa;16
Cumulative;Cases;2020-06-01;;Riyadh;Al Khasrah;4
Cumulative;Cases;2020-06-01;;Mecca;Thuwal;2
Cumulative;Cases;2020-06-01;;Riyadh;Howtat Sudair;15
Cumulative;Cases;2020-06-01;;Asir;Khamis Mushait;207
Cumulative;Cases;2020-06-01;;Mecca;Al Qunfudhah;139
Cumulative;Cases;2020-06-01;;Mecca;Hadda;196
Cumulative;Cases;2020-06-01;;Mecca;Maisan;10
Cumulative;Cases;2020-06-01;;Eastern Region;Khobar;1982
Cumulative;Cases;2020-06-01;;Al Bahah;Al Qara;35
Cumulative;Cases;2020-06-01;;Mecca;Alqarei;30
Cumulative;Cases;2020-06-01;;Al Bahah;Al Aqiq;14
Cumulative;Cases;2020-06-01;;Tabuk;Tayma;2
Cumulative;Cases;2020-06-01;;Riyadh;Wuthaylan;3
Cumulative;Cases;2020-06-01;;Asir;Tanumah;1
Cumulative;Cases;2020-06-01;;Riyadh;Rafaia Al Jamsh;14
Cumulative;Cases;2020-06-01;;Eastern Region;Dahran;637
Cumulative;Cases;2020-06-01;;Tabuk;Duba;65
Cumulative;Cases;2020-06-01;;Medina;Medina;9668
Cumulative;Cases;2020-06-01;;Mecca;Dhalm;14
Cumulative;Cases;2020-06-02;;Asir;Sabt Al Alayah;26
Cumulative;Cases;2020-06-02;;Jazan;Al Qouz;24
Cumulative;Cases;2020-06-02;;Al Jouf;Tabarjal;5
Cumulative;Cases;2020-06-02;;Medina;Yanbu;436
Cumulative;Cases;2020-06-02;;Asir;Dhahran Al Janoub;6
Cumulative;Cases;2020-06-02;;Mecca;Turbah;2
Cumulative;Cases;2020-06-02;;Eastern Region;Safwa;224
Cumulative;Cases;2020-06-02;;Asir;Sarat Ubaida;2
Cumulative;Cases;2020-06-02;;Qassim;Uqlat as Suqur;5
Cumulative;Cases;2020-06-02;;Riyadh;Muzahmiya;101
Cumulative;Cases;2020-06-02;;Al Bahah;Al Bahah;74
Cumulative;Cases;2020-06-02;;Mecca;Mecca;16174
Cumulative;Cases;2020-06-02;;Asir;Abha;102
Cumulative;Cases;2020-06-02;;Northern Borders;Turaif;2
Cumulative;Cases;2020-06-02;;Eastern Region;Dammam;5880
Cumulative;Cases;2020-06-02;;Riyadh;Az Zulfi;106
Cumulative;Cases;2020-06-02;;Riyadh;Al Khasrah;4
Cumulative;Cases;2020-06-02;;Mecca;Qiya;3
Cumulative;Cases;2020-06-02;;Najran;Habona;1
Cumulative;Cases;2020-06-02;;Eastern Region;Al Jafr;99
Cumulative;Cases;2020-06-02;;Jazan;Abu Arish;15
Cumulative;Cases;2020-06-02;;Riyadh;Al Artawiah;1
Cumulative;Cases;2020-06-02;;Najran;Najran;145
Cumulative;Cases;2020-06-02;;Hail;Mogag;1
Cumulative;Cases;2020-06-02;;Riyadh;Ar Ruwaydah;19
Cumulative;Cases;2020-06-02;;Mecca;Al Khurma;14
Cumulative;Cases;2020-06-02;;Al Bahah;Al Aqiq;14
Cumulative;Cases;2020-06-02;;Jazan;Jazan;100
Cumulative;Cases;2020-06-02;;Riyadh;Wuthaylan;3
Cumulative;Cases;2020-06-02;;Jazan;Baish;803
Cumulative;Cases;2020-06-02;;Asir;Tanumah;1
Cumulative;Cases;2020-06-02;;Riyadh;Rafaia Al Jamsh;14
Cumulative;Cases;2020-06-02;;Qassim;Uyun Al Jiwa;9
Cumulative;Cases;2020-06-02;;Mecca;Ranyah;6
Cumulative;Cases;2020-06-03;;Tabuk;Al Wajh;11
Cumulative;Cases;2020-06-03;;Mecca;Rabigh;44
Cumulative;Cases;2020-06-03;;Jazan;Al Qouz;25
Cumulative;Cases;2020-06-03;;Riyadh;Afif;16
Cumulative;Cases;2020-06-03;;Riyadh;Wadi Addawasir;113
Cumulative;Cases;2020-06-03;;Mecca;Adham;12
Cumulative;Cases;2020-06-03;;Northern Borders;Arar;83
Cumulative;Cases;2020-06-03;;Al Bahah;Baljurashi;16
Cumulative;Cases;2020-06-03;;Mecca;Al Mahani;5
Cumulative;Cases;2020-06-03;;Riyadh;Shaqra;30
Cumulative;Cases;2020-06-03;;Al Jouf;Domat Al Jandal;5
Cumulative;Cases;2020-06-03;;Riyadh;Al Quwaiiyah;31
Cumulative;Cases;2020-06-03;;Riyadh;Muzahmiya;101
Cumulative;Cases;2020-06-03;;Al Bahah;Al Bahah;74
Cumulative;Cases;2020-06-03;;Medina;Al Ula;4
Cumulative;Cases;2020-06-03;;Northern Borders;Al Judayyidah;51
Cumulative;Cases;2020-06-03;;Qassim;Al Bukayriyah;40
Cumulative;Cases;2020-06-03;;Eastern Region;Salwa;19
Cumulative;Cases;2020-06-03;;Eastern Region;Jubail;2810
Cumulative;Cases;2020-06-03;;Mecca;Abu Orwah;6
Cumulative;Cases;2020-06-03;;Mecca;Thuwal;2
Cumulative;Cases;2020-06-03;;Qassim;Al Asyah;1
Cumulative;Cases;2020-06-03;;Total;Total;93157
Cumulative;Cases;2020-06-03;;Jazan;Al Aydabi;6
Cumulative;Cases;2020-06-03;;Mecca;Hadda;196
Cumulative;Cases;2020-06-03;;Najran;Thar;6
Cumulative;Cases;2020-06-03;;Eastern Region;Khobar;2062
Cumulative;Cases;2020-06-03;;Riyadh;Dhurma;30
Cumulative;Cases;2020-06-03;;Medina;Khaybar;5
Cumulative;Cases;2020-06-03;;Riyadh;Ar Ruwaydah;20
